name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
ocracoke nc,2023-01-22,62.7,43.2,52.5,62.7,39.9,51,48.3,86.1,1.101,100,58.33,rain,0,0,34.4,14.4,94.1,1015.5,81,6.4,9.3,0.8,0,10,2023-01-22T07:09:17,2023-01-22T17:22:05,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-01-23,61.7,45.9,53.9,61.7,40.3,52.7,45.9,75.8,0.062,100,16.67,rain,0,0,35.6,18.3,276.2,1011.2,59.8,8.8,105.2,9.2,6,10,2023-01-23T07:08:48,2023-01-23T17:23:06,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-01-24,50.4,37.5,43.4,50.4,34,40.1,32.7,66.5,0,0,0,,0,0,24.2,12.8,297.4,1025.4,0,9.9,160.3,13.8,7,10,2023-01-24T07:08:17,2023-01-24T17:24:07,0.1,Clear,Clear conditions throughout the day.,clear-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-01-25,68.4,33.4,56.2,68.4,33.4,55.4,50.8,82.7,0.228,100,25,rain,0,0,43.7,29.4,168.5,1017.5,61.6,8.2,54.3,4.7,4,10,2023-01-25T07:07:44,2023-01-25T17:25:08,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-01-26,66.2,48,55.8,66.2,45.7,55.7,48.1,76.4,0.263,100,25,rain,0,0,34.4,17.5,257.6,1011.9,26.5,8,134.6,11.7,7,10,2023-01-26T07:07:10,2023-01-26T17:26:10,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-01-27,49.2,41,45.2,47.7,37.1,42.4,32.2,60.8,0,0,0,,0,0,20.8,7.6,297.4,1022.7,2.3,9.9,175.3,15.3,7,10,2023-01-27T07:06:33,2023-01-27T17:27:12,0.2,Clear,Clear conditions throughout the day.,clear-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-01-28,57,34,46.9,57,31.5,45.5,34.1,62.7,0,0,0,,0,0,18.3,7.3,251.9,1029.1,0,9.9,173.6,14.9,7,10,2023-01-28T07:05:55,2023-01-28T17:28:13,0.25,Clear,Clear conditions throughout the day.,clear-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-01-29,63.2,44.1,53.5,63.2,42.6,52.8,44.2,71.6,0,0,0,,0,0,19.7,7,9.2,1026.7,24.7,9.9,131,11.2,6,10,2023-01-29T07:05:16,2023-01-29T17:29:15,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-01-30,59.7,50.6,55,59.7,50.6,55,54,96.2,1.277,100,50,rain,0,0,23,8.2,5.3,1021.2,99.7,5.6,45.1,3.8,2,10,2023-01-30T07:04:35,2023-01-30T17:30:17,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-01-31,58.1,49.3,53.3,58.1,47.7,53.3,52.6,97.5,0.013,100,12.5,rain,0,0,8.1,7.2,316.5,1021.2,99.5,4.7,37.1,3.1,2,10,2023-01-31T07:03:52,2023-01-31T17:31:19,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-01,53.3,42.2,47.3,53.3,36.5,43.7,44,88.4,0.042,100,8.33,rain,0,0,30.2,14.7,22.3,1021.8,99.7,8,33.6,2.7,2,10,2023-02-01T07:03:07,2023-02-01T17:32:20,0.36,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-02,44.2,41.6,42.8,43.2,35.9,38.5,40.6,92,0.865,100,83.33,rain,0,0,21.9,10.9,9.3,1021.1,100,6.3,16.4,1.3,1,10,2023-02-02T07:02:21,2023-02-02T17:33:22,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,TS161,KHSE"
ocracoke nc,2023-02-03,47.2,35.4,43.3,42.1,27.6,37.8,35.4,75.1,0.261,100,33.33,rain,0,0,27.5,12.5,333.3,1019.2,66,9.5,56.5,4.9,3,10,2023-02-03T07:01:34,2023-02-03T17:34:23,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-04,37.9,29.1,33.2,32.9,19.3,26.6,20.3,59.6,0,0,0,,0,0,28.9,13.9,27.2,1035.6,0.7,9.9,172.5,14.9,7,10,2023-02-04T07:00:45,2023-02-04T17:35:24,0.46,Clear,Clear conditions throughout the day.,clear-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-05,61.6,34.6,48.6,61.6,30.4,47.1,43.1,81.6,0.074,100,20.83,rain,0,0,31.1,13,121.6,1026.4,65.1,9.6,49,4.3,2,10,2023-02-05T06:59:54,2023-02-05T17:36:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-06,57.8,46.1,51.3,57.8,43,49.6,43.9,77.3,0.516,100,20.83,rain,0,0,33.3,18,332.7,1017.2,32.6,9,165.1,14.1,7,10,2023-02-06T06:59:02,2023-02-06T17:37:26,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-07,55.9,41,49,55.9,38,47.6,41.6,75.9,0,0,0,,0,0,24.2,6.8,40.6,1027.3,1,9.5,163.8,14,7,10,2023-02-07T06:58:09,2023-02-07T17:38:27,0.57,Clear,Clear conditions throughout the day.,clear-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-08,68.7,51.7,58.4,68.7,51.7,58.4,49.8,74,0,0,0,,0,0,28.9,12.3,253.5,1025.1,1.5,9.2,149.6,12.9,7,10,2023-02-08T06:57:14,2023-02-08T17:39:27,0.6,Clear,Clear conditions throughout the day.,clear-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-09,68.6,49.7,60.8,68.6,48.4,60.7,55.1,82.2,0,0,0,,0,0,25.3,12.9,218.4,1023,20.1,9.2,120.2,10.2,6,10,2023-02-09T06:56:18,2023-02-09T17:40:28,0.64,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-10,71.1,55.2,65.5,71.1,55.2,65.5,62,88.7,0.031,100,8.33,rain,0,0,21.9,13.1,232.1,1017.9,38.1,7.4,112.4,9.6,7,10,2023-02-10T06:55:21,2023-02-10T17:41:28,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-11,53.7,47.3,50.3,53.7,42.2,48.3,40.5,69.8,0.188,100,33.33,rain,0,0,26.4,15,34.3,1023.6,94,9.6,49.1,4.3,4,10,2023-02-11T06:54:22,2023-02-11T17:42:27,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-12,64.7,47.9,57.2,64.7,43.3,56.8,54.2,89.6,1.811,100,83.33,rain,0,0,35.7,20.6,111.1,1007.6,97,5.6,58,4.9,4,10,2023-02-12T06:53:22,2023-02-12T17:43:27,0.74,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-13,57.8,44,50.3,57.8,36,46.9,39.8,69.3,0.011,100,8.33,rain,0,0,32.7,19.5,291.3,1007.3,43,9.9,175.1,15,7,10,2023-02-13T06:52:21,2023-02-13T17:44:26,0.75,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-14,58.4,46.3,52.2,58.4,43.7,51.2,40.2,64.7,0,0,0,,0,0,28.9,10.3,17.1,1019.2,0.5,9.9,179.8,15.7,7,10,2023-02-14T06:51:18,2023-02-14T17:45:25,0.81,Clear,Clear conditions throughout the day.,clear-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-15,70.9,47.8,61.1,70.9,46.7,60.8,56.5,85.2,0,0,0,,0,0,31.1,12.9,211.8,1022.5,10,9.5,155.8,13.4,7,10,2023-02-15T06:50:15,2023-02-15T17:46:23,0.84,Clear,Clear conditions throughout the day.,clear-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-16,70,58.9,64.5,70,58.9,64.5,62,91.7,0,0,0,,0,0,25.3,15.2,213.1,1020.4,27.1,8.6,109,9.4,5,10,2023-02-16T06:49:10,2023-02-16T17:47:21,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-17,67.7,49.1,63.9,67.7,43.7,63.4,61.7,92.7,0.102,100,41.67,rain,0,0,33,21.2,231,1012.1,80.1,6.2,105.5,9,6,10,2023-02-17T06:48:04,2023-02-17T17:48:19,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-18,48,31.1,41.3,42.2,29.2,36.5,30.8,67.1,0,0,0,,0,0,30.1,14.7,12.3,1028.1,34.6,9.8,223.3,19.3,8,10,2023-02-18T06:46:57,2023-02-18T17:49:17,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-19,62,30.9,49,62,30.9,48,43.4,81.9,0.021,100,12.5,rain,0,0,18.3,9.1,95.1,1026.9,46.2,9.7,111.1,9.7,6,10,2023-02-19T06:45:49,2023-02-19T17:50:14,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-02-20,63.8,55.1,60.7,63.8,55.1,60.7,55.7,84.2,0.009,100,4.17,rain,0,0,27.7,15.8,237.9,1013.1,28.4,9.4,137.9,11.9,6,10,2023-02-20T06:44:40,2023-02-20T17:51:11,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-02-21,68.7,60.7,63.1,68.7,60.7,63.1,56.9,80.5,0,0,0,,0,0,24.2,14.2,240.2,1007.5,31.5,8,101.3,8.6,5,10,2023-02-21T06:43:30,2023-02-21T17:52:07,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-22,72.2,48.6,63.4,72.2,46.9,63.4,59.3,86.8,0,0,0,,0,0,23,16.2,200.6,1016.5,1.8,9.1,174.4,15.1,7,10,2023-02-22T06:42:19,2023-02-22T17:53:03,0.08,Clear,Clear conditions throughout the day.,clear-day,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-02-23,72.6,64.3,67.7,72.6,64.3,67.7,64.1,88.9,0,0,0,,0,0,30.3,21.7,235.3,1016.8,13.6,6.5,158,13.8,6,10,2023-02-23T06:41:07,2023-02-23T17:53:59,0.11,Clear,Clear conditions throughout the day.,clear-day,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-02-24,74.5,53.1,63.5,74.5,53.1,63.5,51.6,68.3,0,0,0,,0,0,29.5,14.5,0.5,1022.8,20.1,9.1,179.7,15.6,7,10,2023-02-24T06:39:55,2023-02-24T17:54:54,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-02-25,55.7,47.7,51.4,55.7,43.9,50.3,45.1,80.5,0.153,100,66.67,rain,0,0,27.5,12.5,22.7,1024.5,96,9.3,42.7,3.6,2,10,2023-02-25T06:38:41,2023-02-25T17:55:49,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-02-26,51.6,44.9,48.1,51.6,41.8,45.9,43.9,85.5,0,0,0,,0,0,23,11.1,314.7,1016.7,61.2,9.9,130.8,11.2,6,10,2023-02-26T06:37:27,2023-02-26T17:56:44,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-02-27,66.8,51.1,57.4,66.8,51.1,57.4,52.3,83.7,0,0,0,,0,0,29.2,20.2,177.7,1011,34.9,9.4,143.2,12.3,7,10,2023-02-27T06:36:12,2023-02-27T17:57:38,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-02-28,71.9,52.8,63.6,71.9,52.8,63.6,56.3,78.7,0,0,0,,0,0,35.9,25.1,258.9,1006,10.2,8.5,185.9,16,8,10,2023-02-28T06:34:56,2023-02-28T17:58:32,0.28,Clear,Clear conditions throughout the day.,clear-day,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-03-01,69.3,49.8,60.8,69.3,47.5,60.7,55.5,83.3,0,0,0,,0,0,28.9,13.8,141.4,1016.4,32.6,9,161.1,14,7,30,2023-03-01T06:33:39,2023-03-01T17:59:26,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-03-02,64.8,61,63.5,64.8,61,63.5,62.9,97.9,0.12,100,29.17,rain,0,0,23,11.7,237.9,1009.1,72.9,4.4,53.9,4.5,2,30,2023-03-02T06:32:22,2023-03-02T18:00:20,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE,D9307"
ocracoke nc,2023-03-03,70.3,57.3,63,70.3,57.3,63,60.4,91.5,0.032,100,12.5,rain,0,0,33.3,18.1,136.2,1009.4,57.6,8.8,67,5.7,3,10,2023-03-03T06:31:04,2023-03-03T18:01:13,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-03-04,71.5,55.4,66.4,71.5,55.4,66.4,54.9,68.5,0.001,100,4.17,rain,0,0,37.2,24.7,257.8,1006.5,25.6,7.9,204.5,17.6,8,10,2023-03-04T06:29:45,2023-03-04T18:02:05,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-03-05,58.7,45.5,52.3,58.7,44.4,51.7,39.4,62,0,0,0,,0,0,26.4,11.3,49.5,1022.1,0,9.9,210.8,18.4,8,10,2023-03-05T06:28:26,2023-03-05T18:02:58,0.44,Clear,Clear conditions throughout the day.,clear-day,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-03-06,66.8,39.3,53.7,66.8,38.6,53.4,46.2,77.7,0,0,0,,0,0,24.2,8.8,256.1,1020.3,0,9.4,209.1,18.3,8,10,2023-03-06T06:27:06,2023-03-06T18:03:50,0.47,Clear,Clear conditions throughout the day.,clear-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-03-07,67,52.7,59.1,67,52.7,59.1,50.2,73.1,0,0,0,,0,0,33.3,15.4,325.7,1011.7,0.7,9.9,202.5,17.5,8,10,2023-03-07T06:25:46,2023-03-07T18:04:42,0.5,Clear,Clear conditions throughout the day.,clear-day,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-03-08,51.9,42.4,46.8,51.9,36.4,42.7,30.6,53.9,0,0,0,,0,0,28.9,14.5,354.5,1021,20.2,9.9,215.5,18.8,9,10,2023-03-08T06:24:25,2023-03-08T18:05:33,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-03-09,53.5,38.4,47.3,53.5,38.3,45.1,36.9,67.8,0,0,0,,0,0,25.3,11.1,13.1,1022.1,5.3,9.8,215.3,18.7,8,10,2023-03-09T06:23:04,2023-03-09T18:06:25,0.58,Clear,Clear conditions throughout the day.,clear-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-03-10,59.1,37,49.5,59.1,35.8,48.8,46.6,90.1,0.245,100,37.5,rain,0,0,39.1,11.9,158.3,1013.8,65.1,8.3,30,2.5,1,10,2023-03-10T06:21:42,2023-03-10T18:07:16,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"K2DP,STCN7,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-03-11,54.3,43.7,49.4,54.3,39.4,46.8,36.8,62.7,0,0,0,,0,0,30,14.6,335.1,1009.4,27,9.9,185,15.9,8,10,2023-03-11T06:20:20,2023-03-11T18:08:07,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE"
ocracoke nc,2023-03-12,47.1,39.2,43.8,47.1,35.5,40.8,37.7,79.7,0.154,100,50,rain,0,0,30,8.8,39,1015.4,63.4,9.6,27.7,2.3,1,10,2023-03-12T07:18:58,2023-03-12T19:08:57,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"K2DP,99999900370,72313993729,LOLN7,72303793765,KHSE"
