name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Nags Head, NC",2023-01-13,59.3,45.2,53.2,59.3,38.4,51.4,49.2,86.3,0.364,100,58.33,rain,0,0,26.4,15,302.7,1005.5,88.2,9.6,65.3,5.1,1,10,2023-01-13T07:13:01,2023-01-13T17:09:44,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"K2DP,72304613766,F5918,72362603737,KFFA,72028203736,KMQI,F6624,72307013786,KECG"
"Nags Head, NC",2023-01-14,44.3,35.8,38.8,38,26.3,31,30.1,70.6,0,0,0,rain,0,0,28.1,15.9,344.8,1008.7,100,9.8,58.1,4.4,1,10,2023-01-14T07:12:47,2023-01-14T17:10:42,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"72304613766,F5918,72362603737,KFFA,72028203736,KMQI,F6624,72307013786,KECG"
"Nags Head, NC",2023-01-15,41.5,33.2,36.7,35.9,24.7,29.8,26.3,65.9,0,0,0,rain,0,0,31.1,13.9,326.7,1015.5,56.4,9.9,118.1,9.4,5,10,2023-01-15T07:12:31,2023-01-15T17:11:42,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72304613766,F5918,72362603737,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-01-16,48,33.8,40.5,45.5,27.5,36.4,26.5,58.1,0,0,0,rain,0,0,24.2,10.5,295.3,1015.8,0,9.9,189.5,15.9,6,10,2023-01-16T07:12:13,2023-01-16T17:12:41,0.83,Clear,Clear conditions throughout the day.,clear-day,"72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-01-17,53.4,40.9,46.8,53.4,38.9,45.2,35.8,66.9,0.024,100,16.67,rain,0,0,24.2,9,236.7,1011.3,49.3,9.8,86.2,6.9,3,10,2023-01-17T07:11:54,2023-01-17T17:13:42,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786,KECG"
"Nags Head, NC",2023-01-18,62,48.3,53.1,62,45.5,52.3,46.3,79.4,0.049,100,25,rain,0,0,21.9,11.3,270.3,1014.1,14.4,9.9,185.5,15.5,6,10,2023-01-18T07:11:32,2023-01-18T17:14:43,0.89,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-01-19,63.5,48.1,56.7,63.5,48.1,56.7,50.9,81.3,0,0,0,,0,0,28.9,16.3,207.6,1013.1,12.8,9.8,144.8,12.1,5,10,2023-01-19T07:11:09,2023-01-19T17:15:44,0.93,Clear,Clear conditions throughout the day.,clear-day,"72304613766,F5918,72362603737,KFFA,72028203736,KMQI,F6624,72307013786,KECG"
"Nags Head, NC",2023-01-20,61,45.1,54.3,61,43.7,54,41.7,63.6,0,0,0,,0,0,26.4,13.6,269.8,1011.1,3.5,9.9,172.6,14.2,6,10,2023-01-20T07:10:44,2023-01-20T17:16:46,0.96,Clear,Clear conditions throughout the day.,clear-day,"72304613766,F5918,72362603737,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-01-21,46.2,39,42.6,42.8,34.8,39.6,29.2,59.3,0,0,0,,0,0,19.7,11.7,354,1022.1,5.3,9.9,198.6,16.8,6,10,2023-01-21T07:10:16,2023-01-21T17:17:48,0,Clear,Clear conditions throughout the day.,clear-day,"72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786,KECG"
"Nags Head, NC",2023-01-22,59.3,39.7,48.7,59.3,39.7,47.5,44.7,86.7,0.389,100,54.17,rain,0,0,32.2,18.3,129.9,1015.6,70.8,7.9,56.5,4.2,1,10,2023-01-22T07:09:47,2023-01-22T17:18:50,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72304613766,F5918,72362603737,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-01-23,59.1,43.5,50,59.1,38,47.4,43.3,79.3,0.115,100,25,rain,0,0,24.2,14.5,274.1,1010,60.1,9.3,138.3,11.2,6,10,2023-01-23T07:09:17,2023-01-23T17:19:53,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-01-24,47.1,37.8,42,46.6,33.5,39.6,31.5,66.7,0,0,0,,0,0,19.7,9.2,300.7,1024.8,0,9.9,206.7,17.2,6,10,2023-01-24T07:08:44,2023-01-24T17:20:55,0.1,Clear,Clear conditions throughout the day.,clear-day,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-01-25,62,36.7,50.1,62,36.7,49.9,46.6,88.5,0.347,100,20.83,rain,0,0,28.1,15.5,161.3,1017,60.3,8,83.7,6.8,3,10,2023-01-25T07:08:10,2023-01-25T17:21:59,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-01-26,63.1,42.6,52,63.1,41.5,51.4,43.8,74.6,0.306,100,20.83,rain,0,0,26.5,18.2,265.2,1011,31.4,9.3,188.8,15.8,6,10,2023-01-26T07:07:33,2023-01-26T17:23:02,0.16,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786,KECG,99730799999"
"Nags Head, NC",2023-01-27,47,38.9,42.7,44.9,37.7,41.4,28,56.9,0,0,0,,0,0,16.1,9.1,305,1022.3,8.4,9.9,206.8,17.4,7,10,2023-01-27T07:06:56,2023-01-27T17:24:05,0.2,Clear,Clear conditions throughout the day.,clear-day,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-01-28,54.9,37.6,46,54.9,36.5,45.5,33.2,62.3,0,0,0,,0,0,12.8,7,239.5,1028.4,0,9.9,206.3,17.3,7,10,2023-01-28T07:06:16,2023-01-28T17:25:08,0.25,Clear,Clear conditions throughout the day.,clear-day,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624"
"Nags Head, NC",2023-01-29,62.8,40.6,50.5,62.8,40.6,50.3,39.1,66,0,0,0,,0,0,19.7,7.2,261.2,1026.5,25,9.9,179.6,15,6,10,2023-01-29T07:05:35,2023-01-29T17:26:12,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-01-30,54,49.3,50.6,54,46.6,50.2,49.7,96.9,0.85,100,50,rain,0,0,12.8,7.9,18.6,1021.5,100,4.2,64.6,4.6,1,10,2023-01-30T07:04:52,2023-01-30T17:27:15,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-01-31,54,47.2,49.4,54,44.7,48.8,49.4,99.8,0.025,100,16.67,rain,0,0,11.4,8.5,297.3,1020.9,96.9,2.8,96.2,7.9,3,10,2023-01-31T07:04:07,2023-01-31T17:28:19,0.33,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-02-01,47.1,39.6,42.4,45.1,32.8,36.8,38.7,87.5,0.153,100,25,rain,0,0,26.3,15.8,8.9,1022.4,100,7.9,73,5.8,2,10,2023-02-01T07:03:21,2023-02-01T17:29:22,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-02-02,40.5,37.9,39.3,39.6,32.7,36.3,35.6,87.2,0.221,100,62.5,rain,0,0,15,8.5,12.7,1021.4,96.8,8.8,61.8,4.7,1,10,2023-02-02T07:02:33,2023-02-02T17:30:26,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-02-03,43.4,31.8,39.2,39.1,21.9,33,30.6,73.2,0.127,100,29.17,rain,0,0,31.1,14.8,332.2,1018.9,66.2,9.3,67,4.8,1,10,2023-02-03T07:01:44,2023-02-03T17:31:29,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"K2DP,72304613766,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-02-04,31.6,25.7,29.1,31.6,16.1,24,15.2,56.6,0,0,0,,0,0,28.1,15.5,359.9,1035.9,22.5,9.9,210.2,17.4,7,10,2023-02-04T07:00:53,2023-02-04T17:32:32,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786,KECG"
"Nags Head, NC",2023-02-05,55.5,30.4,44.2,55.5,30.4,44.2,36.1,73.5,0,0,0,rain,0,0,20.8,6.4,171.9,1026.4,54.8,9.9,141.4,11.7,6,10,2023-02-05T07:00:00,2023-02-05T17:33:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624"
"Nags Head, NC",2023-02-06,53.5,44.8,48.7,53.5,40.3,46.4,41.1,76.9,0.026,100,16.67,rain,0,0,24.9,16.1,340.7,1017,41,9.4,202.2,17,7,10,2023-02-06T06:59:06,2023-02-06T17:34:38,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-02-07,50.9,37.2,45.5,50.9,37.2,44.1,36.9,72.2,0,0,0,,0,0,20.8,7.8,58.3,1026.8,0.1,9.7,218.5,18.5,7,10,2023-02-07T06:58:11,2023-02-07T17:35:41,0.57,Clear,Clear conditions throughout the day.,clear-day,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-02-08,63,47.7,52.9,63,44.5,52,42.3,67.9,0,0,0,,0,0,18.3,10.7,248.4,1024.5,0.2,9.8,130,10.5,6,10,2023-02-08T06:57:14,2023-02-08T17:36:43,0.6,Clear,Clear conditions throughout the day.,clear-day,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-02-09,68.1,48.6,58,68.1,48.6,57.9,51.3,79.7,0,0,0,,0,0,25.3,12.6,200.6,1022.3,9.1,9.1,67,4.8,1,10,2023-02-09T06:56:16,2023-02-09T17:37:45,0.64,Clear,Clear conditions throughout the day.,clear-day,"K2DP,72304613766,KFFA,72028203736,KMQI,F6624,72307013786,KECG"
"Nags Head, NC",2023-02-10,69.3,51.7,61.2,69.3,51.7,61.2,55.3,81.4,0.017,100,8.33,rain,0,0,21.9,10.9,244.4,1017.2,76.5,9.9,67,4.8,1,10,2023-02-10T06:55:17,2023-02-10T17:38:47,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72304613766,KFFA,72028203736,KMQI,F6624"
"Nags Head, NC",2023-02-11,50.4,44.3,47.2,50.4,39.7,43.1,35.4,63.7,0.012,100,8.33,rain,0,0,28.9,12.2,30.2,1024.6,61.3,9.9,67,4.8,1,10,2023-02-11T06:54:16,2023-02-11T17:39:49,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"K2DP,72304613766,KFFA,72028203736,KMQI,F6624"
"Nags Head, NC",2023-02-12,59.3,46,52,59.3,40.6,50.3,50,93.1,1.328,100,66.67,rain,0,0,35.6,16.6,71.5,1008.4,91.3,6.6,67,4.8,1,10,2023-02-12T06:53:14,2023-02-12T17:40:50,0.74,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72304613766,KFFA,72028203736,KMQI,F6624"
"Nags Head, NC",2023-02-13,56.3,42,48.6,56.3,35.3,45.8,36.8,68.2,0.072,100,25,rain,0,0,22.4,13.3,299.8,1006.2,43.3,9.2,67,4.8,1,10,2023-02-13T06:52:11,2023-02-13T17:41:51,0.75,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72304613766,KFFA,72028203736,KMQI,F6624"
"Nags Head, NC",2023-02-14,54.5,45,49.3,54.5,41.7,48.6,36.2,61.6,0,0,0,,0,0,18.3,8.6,14.9,1019.3,0,9.9,238,20.1,7,10,2023-02-14T06:51:06,2023-02-14T17:42:52,0.81,Clear,Clear conditions throughout the day.,clear-day,"72304613766,F5918,KFFA,72028203736,KMQI,F6624"
"Nags Head, NC",2023-02-15,70.7,46.8,59.9,70.7,44.8,59.6,50.4,71.6,0,0,0,,0,0,20.8,13.6,207.2,1021.7,12,9.9,185.5,15.4,6,10,2023-02-15T06:50:01,2023-02-15T17:43:53,0.84,Clear,Clear conditions throughout the day.,clear-day,"K2DP,72304613766,F5918,72028203736,KFFA,KMQI,F6624"
"Nags Head, NC",2023-02-16,70.8,58.3,63.8,70.8,58.3,63.8,57.8,81.5,0,0,0,,0,0,23,12.8,209.8,1019.3,19.4,9.9,198,16.6,6,10,2023-02-16T06:48:54,2023-02-16T17:44:53,0.88,Clear,Clear conditions throughout the day.,clear-day,"72304613766,F5918,72028203736,KFFA,KMQI,F6624"
"Nags Head, NC",2023-02-17,68.7,45,61.2,68.7,37.7,60.1,57.9,89.2,0.131,100,20.83,rain,0,0,32.5,17.5,230.7,1011.1,85.8,9.3,84.7,6.7,2,10,2023-02-17T06:47:46,2023-02-17T17:45:53,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"K2DP,72304613766,F5918,72028203736,KFFA,KMQI,F6624"
"Nags Head, NC",2023-02-18,43.9,33.3,37.8,39,28.3,32.9,27,65.2,0,0,0,,0,0,26.1,15.5,352.2,1028.3,41.8,9.9,219.5,18.6,7,10,2023-02-18T06:46:37,2023-02-18T17:46:52,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72304613766,F5918,72028203736,KFFA,KMQI,F6624"
"Nags Head, NC",2023-02-19,55.6,34.3,45.9,55.6,34.3,45.9,38.1,74.9,0,0,0,,0,0,13.9,7.1,149.9,1027,41.4,9.9,184.5,15.6,7,10,2023-02-19T06:45:27,2023-02-19T17:47:52,0.98,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"K2DP,72304613766,F5918,72362603737,72028203736,KFFA,KMQI,F6624,72307013786,KECG"
"Nags Head, NC",2023-02-20,62.5,53.4,57.4,62.5,53.4,57.4,49.9,77.4,0,0,0,,0,0,17.2,9.2,235.9,1012.3,20.2,9.9,148.4,12.5,6,10,2023-02-20T06:44:16,2023-02-20T17:48:50,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"K2DP,72304613766,F5918,72028203736,KFFA,KMQI,F6624"
"Nags Head, NC",2023-02-21,68.8,55.2,60.9,68.8,55.2,60.9,48.3,64.7,0,0,0,,0,0,23,10.5,251.5,1006.4,28.1,9.9,189.6,15.8,7,10,2023-02-21T06:43:04,2023-02-21T17:49:49,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72304613766,F5918,72028203736,KFFA,KMQI,F6624"
"Nags Head, NC",2023-02-22,71.4,51,60.4,71.4,51,60.4,51.9,74.2,0,0,0,,0,0,25.3,11.8,160,1015.9,6.1,9.9,215.4,18,7,10,2023-02-22T06:41:51,2023-02-22T17:50:47,0.08,Clear,Clear conditions throughout the day.,clear-day,"72304613766,F5918,72028203736,KFFA,KMQI,F6624"
"Nags Head, NC",2023-02-23,78.9,64,69.7,78.9,64,69.7,60.6,74.4,0.031,100,8.33,rain,0,0,28.9,13.6,241,1015.3,23.9,9.6,229.7,19.3,7,10,2023-02-23T06:40:37,2023-02-23T17:51:45,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72304613766,F5918,72028203736,KFFA,KMQI,F6624"
"Nags Head, NC",2023-02-24,71,49.6,60.2,71,45.4,60,50,70.9,0,0,0,,0,0,33.3,15.9,5.9,1022.7,10.9,9.9,229.5,19.3,7,10,2023-02-24T06:39:22,2023-02-24T17:52:43,0.14,Clear,Clear conditions throughout the day.,clear-day,"K2DP,72304613766,F5918,72028203736,KFFA,KMQI,F6624,72307013786,KECG"
"Nags Head, NC",2023-02-25,50,44,47.2,49.4,38.2,43.9,40.7,79.7,0.106,100,25,rain,0,0,26.4,13.2,28.8,1025.3,67.3,8.5,69,5.4,1,10,2023-02-25T06:38:06,2023-02-25T17:53:40,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72304613766,F5918,72028203736,KFFA,KMQI,F6624"
"Nags Head, NC",2023-02-26,50.3,42.2,45.9,50.3,37.6,43.3,39.7,79.2,0.04,100,8.33,rain,0,0,26.4,10,309.7,1016.5,55.3,9.9,159,13.1,5,10,2023-02-26T06:36:50,2023-02-26T17:54:37,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72304613766,F5918,KFFA,72028203736,KMQI,F6624"
"Nags Head, NC",2023-02-27,62,46.1,52.3,62,43.2,51.7,46,80.3,0,0,0,,0,0,23.5,13.4,107.8,1010.7,47.8,9.5,181.2,15.2,6,10,2023-02-27T06:35:33,2023-02-27T17:55:33,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72304613766,F5918,KFFA,72028203736,KMQI,F6624"
"Nags Head, NC",2023-02-28,64.1,49.7,56.6,64.1,45.8,56.2,52.3,85.7,0.03,100,8.33,rain,0,0,29.1,16.3,71.1,1005.6,25.2,8.3,205.2,17.4,6,10,2023-02-28T06:34:15,2023-02-28T17:56:29,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624,72307013786"
"Nags Head, NC",2023-03-01,65.4,48.1,56.5,65.4,44.8,55.6,51.2,82.6,0,0,0,,0,0,21.9,11.5,110.4,1016.7,38.6,9.4,190.6,15.9,6,10,2023-03-01T06:32:56,2023-03-01T17:57:25,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"K2DP,72304613766,F5918,KFFA,72028203736,KMQI,F6624"
"Nags Head, NC",2023-03-02,64.1,59.1,62.4,64.1,59.1,62.4,60.9,95,0.208,100,20.83,rain,0,0,16.1,8.3,247,1008.5,53.3,8,90.7,7.2,3,10,2023-03-02T06:31:36,2023-03-02T17:58:21,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72304613766,F5918,KFFA,72028203736,KMQI,F6624"
"Nags Head, NC",2023-03-03,65.8,52.2,57.3,65.8,52.2,57.3,54.2,89.5,0.038,100,16.67,rain,0,0,29.9,23.9,133.8,1009.7,62.3,9.8,78.2,6.4,2,10,2023-03-03T06:30:16,2023-03-03T17:59:16,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"K2DP,72304613766,F5918,72362603737,KFFA,72028203736,KMQI,F6624,72307013786,KECG,99730799999"
"Nags Head, NC",2023-03-04,70.7,51.9,63.9,70.7,51.9,63.9,49.9,62,0.001,100,4.17,rain,0,0,45.4,36.5,268.9,1006,21.9,9.9,274.5,23.1,8,10,2023-03-04T06:28:55,2023-03-04T18:00:11,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"K2DP,72304613766,F5918,KMQI,F6624,72307013786"
"Nags Head, NC",2023-03-05,57.4,45.2,51,57.4,41.1,49.7,37.3,60.1,0,0,0,,0,0,25.3,17,50.2,1022.3,0,9.9,275.2,23.2,8,10,2023-03-05T06:27:34,2023-03-05T18:01:05,0.44,Clear,Clear conditions throughout the day.,clear-day,"K2DP,72304613766,F5918,72028203736,KFFA,KMQI,F6624,72307013786,KECG"
"Nags Head, NC",2023-03-06,56.4,48.3,52.1,56.4,47.9,52,44.9,77.1,0,0,0,,0,0,19.5,9.2,275.1,1020.2,0,9.7,263.8,22.4,8,10,2023-03-06T06:26:12,2023-03-06T18:02:00,0.47,Clear,Clear conditions throughout the day.,clear-day,"72304613766,F5918,72362603737,72028203736,KFFA,KMQI,F6624,72307013786,KECG"
"Nags Head, NC",2023-03-07,61.2,50.4,55.1,61.2,50.4,55.1,42.7,64.6,0,0,0,,0,0,31.4,18.7,325.8,1011.7,2.7,9.9,266.3,22.6,8,10,2023-03-07T06:24:50,2023-03-07T18:02:54,0.5,Clear,Clear conditions throughout the day.,clear-day,"72304613766,F5918,72028203736,KFFA,KMQI,F6624"
"Nags Head, NC",2023-03-08,47.7,39.1,44,45,31.1,38.3,27,52.1,0,0,0,,0,0,32.6,16.1,346,1021.2,34.7,9.9,210.4,17.7,8,10,2023-03-08T06:23:27,2023-03-08T18:03:48,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"K2DP,72304613766,F5918,72028203736,KFFA,KMQI,F6624,72307013786,KECG"
"Nags Head, NC",2023-03-09,48.8,42.7,45.4,48.6,36.2,42.1,34.5,65.4,0,0,0,,0,0,24.2,12.7,6.2,1022.3,1.5,9.9,278.3,23.7,8,10,2023-03-09T06:22:03,2023-03-09T18:04:41,0.58,Clear,Clear conditions throughout the day.,clear-day,"K2DP,72304613766,F5918,72028203736,KFFA,KMQI,F6624,72307013786,KECG"
"Nags Head, NC",2023-03-10,51.9,40.9,47.1,51.9,40.9,46.6,41.7,82.1,0.025,100,12.5,rain,0,0,27.5,8.9,168.8,1013.8,74.1,9,72.3,5.9,2,10,2023-03-10T06:20:40,2023-03-10T18:05:34,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72304613766,F5918,72028203736,KFFA,KMQI,F6624"
"Nags Head, NC",2023-03-11,50.6,43.1,46.4,50.6,37.2,42,33.9,62.5,0,0,0,,0,0,26.1,15.3,335.8,1009.2,26.8,9.9,227,19.1,7,10,2023-03-11T06:19:15,2023-03-11T18:06:27,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72304613766,F5918,72028203736,KFFA,KMQI,F6624,72307013786"
