name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Banner Elk, NC",2023-01-11,52.5,33.5,42.6,52.5,28.6,40.7,33.5,71.6,0,0,0,,0,0,19.7,11.9,246.1,1017.9,57,9.9,64.7,5.4,5,10,2023-01-11T07:38:46,2023-01-11T17:32:19,0.66,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"NCVN7,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-01-12,51.7,38,46.4,51.7,38,45.4,43.6,90.3,0.398,100,37.5,rain,0,0,26.4,11.7,259.5,1012.9,81.8,7.8,30.5,2.6,2,10,2023-01-12T07:38:36,2023-01-12T17:33:16,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"NCVN7,72314863859,F8439,KMRN,KTNB,KGEV,72219863819,K0A9,D5724"
"Banner Elk, NC",2023-01-13,46.4,28.4,36,42.6,17.4,27.6,30.2,79.6,0.087,100,25,"rain,snow",3.2,0.2,30.6,16.3,310.8,1008.6,90.1,7.7,27.4,2.4,1,10,2023-01-13T07:38:24,2023-01-13T17:34:15,0.73,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"NCVN7,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Banner Elk, NC",2023-01-14,27.6,21.9,25.4,15.9,9.8,12.9,17.2,70.7,0,0,0,snow,2.5,1.6,39.8,21.3,308.5,1014.4,58.9,7.9,8.8,0.7,0,10,2023-01-14T07:38:10,2023-01-14T17:35:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"NCVN7,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Banner Elk, NC",2023-01-15,44.4,19.9,29.9,40.2,8.1,24.3,13.7,55.3,0,0,0,"rain,snow",0,0.9,30,11.2,296.7,1020.1,3,9.9,59.7,5.1,5,10,2023-01-15T07:37:54,2023-01-15T17:36:13,0.79,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,KTRI,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,K0A9,72219863819,E6072"
"Banner Elk, NC",2023-01-16,52.1,24.2,36,52.1,24.2,35.9,19.4,56.7,0,0,0,"rain,snow",0,0.5,25.3,4.7,30.2,1017.1,14.8,9.9,57.3,4.8,4,10,2023-01-16T07:37:36,2023-01-16T17:37:13,0.83,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-01-17,50.6,36.5,44.3,50.6,36.5,42.6,40.5,87,0.128,100,54.17,rain,0,0,27.5,12.4,297.6,1010.9,79.9,8.4,16,1.4,1,10,2023-01-17T07:37:16,2023-01-17T17:38:14,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"NCVN7,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Banner Elk, NC",2023-01-18,59.3,43.4,49.4,59.3,36.7,46.6,39.2,70.4,0,0,0,rain,0,0,33.2,18.1,296.3,1016.2,21.9,9.4,49.4,4.2,3,10,2023-01-18T07:36:54,2023-01-18T17:39:15,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"NCVN7,72314863859,F8439,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Banner Elk, NC",2023-01-19,56.7,47.3,52.3,56.7,43.3,52,45.8,81.1,0.101,100,50,rain,0,0,36.1,18.1,258.4,1011,69.2,6.3,25.9,2.2,2,10,2023-01-19T07:36:30,2023-01-19T17:40:16,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"NCVN7,72335013877,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-01-20,48.7,31.9,39.3,43,24,29.9,26.9,61.6,0,0,0,,0,0,40.4,22.7,290.7,1014.2,34.3,9.9,41.9,3.6,3,10,2023-01-20T07:36:05,2023-01-20T17:41:18,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"NCVN7,72314863859,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-01-21,45.6,28.2,34.8,45.6,19.6,31.2,25.5,69.9,0,0,0,,0,0,30,9.3,319.9,1020.1,23.2,9.9,64,5.5,5,10,2023-01-21T07:35:37,2023-01-21T17:42:21,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"NCVN7,KTRI,72335013877,72314863859,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-01-22,42,33.9,37.7,42,29.9,36.2,35,90.2,0.113,100,79.17,"rain,snow",0,0,20.8,6.8,72.3,1011.3,90,6.2,29.4,2.5,2,10,2023-01-22T07:35:08,2023-01-22T17:43:23,0.03,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"NCVN7,KTRI,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Banner Elk, NC",2023-01-23,40.8,28,33.7,36.3,15,23.6,28.8,82.5,0.039,100,33.33,"rain,snow",1.8,0.7,46.7,26.9,294.2,1013.5,82.9,7.5,13,1.1,1,10,2023-01-23T07:34:37,2023-01-23T17:44:26,0.06,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"NCVN7,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Banner Elk, NC",2023-01-24,49.2,26.2,34.3,49,16.4,30.3,22.3,65.6,0,0,0,,0,0.4,31.3,13.9,307.7,1022.7,14.8,9.9,72.5,6.3,6,10,2023-01-24T07:34:04,2023-01-24T17:45:30,0.1,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,72314863859,F8439,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Banner Elk, NC",2023-01-25,48.9,32.6,39.9,46.5,28.5,36.3,35.1,83.9,0.797,100,50,"rain,snow",0,0,35.6,19.3,293.9,1010.6,89.1,6.6,34,3,2,10,2023-01-25T07:33:29,2023-01-25T17:46:33,0.13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"NCVN7,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-01-26,37.2,30.4,33.2,26.9,18.1,22.2,24.1,69.2,0,0,0,"rain,snow",0.7,0,45.8,26.2,287.9,1012.5,75.8,9.4,11.5,0.9,0,10,2023-01-26T07:32:52,2023-01-26T17:47:37,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"NCVN7,KTRI,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Banner Elk, NC",2023-01-27,38.2,24.6,30.4,34.3,13.6,22.6,17.3,59.8,0,0,0,snow,0,0,35.6,18.1,284.3,1020,17.4,9.9,81.8,7.1,6,10,2023-01-27T07:32:14,2023-01-27T17:48:40,0.2,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,72314863859,0586W,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-01-28,51.2,31.1,38.1,51.2,21.4,34.3,21.5,53.8,0,0,0,,0,0,32.5,16.4,289.4,1025.7,0.7,9.9,84.3,7.1,6,10,2023-01-28T07:31:34,2023-01-28T17:49:44,0.25,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-01-29,44.9,31.9,38.9,44.9,31.9,38.7,34.7,85.4,0.063,100,70.83,"rain,snow",0,0,16.1,4.4,339.8,1023.5,77.3,9.1,16.6,1.4,1,10,2023-01-29T07:30:52,2023-01-29T17:50:48,0.26,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"NCVN7,72314863859,F8439,KMRN,KTNB,KGEV,72219863819,K0A9,D5724"
"Banner Elk, NC",2023-01-30,54.7,38.5,45.7,54.7,38.5,45.7,43.2,91.5,0.041,100,37.5,rain,0,0,21.9,7.1,302.4,1021.8,69,8.2,43,3.7,2,10,2023-01-30T07:30:09,2023-01-30T17:51:52,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"NCVN7,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-01-31,53.4,40.2,48,53.4,40.2,47.4,47,96.5,0.026,100,33.33,rain,0,0,16.1,8,297.6,1020.4,84.3,8,24.1,2.1,1,10,2023-01-31T07:29:24,2023-01-31T17:52:56,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"NCVN7,72314863859,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-01,47.4,37.3,42,43.7,33.2,38.4,39.8,92,0.048,100,25,rain,0,0,21.9,9.7,280.8,1021.2,98.5,8.2,37.1,3.1,2,10,2023-02-01T07:28:37,2023-02-01T17:54:00,0.36,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"NCVN7,KTRI,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-02,40.5,35.7,38.3,38.8,26.6,33.8,36.5,93.6,0.201,100,62.5,"rain,snow",2.9,0.2,37.8,17.4,294,1019.7,90.9,8.1,21.8,1.7,2,10,2023-02-02T07:27:49,2023-02-02T17:55:03,0.4,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"NCVN7,KTRI,72314863859,F8439,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Banner Elk, NC",2023-02-03,36.5,24.9,31.6,28.8,15.7,21.5,15,51.9,0.002,100,8.33,"rain,snow",0.4,0.1,35.3,22.7,303.8,1020.4,10.7,9.8,78.7,6.8,6,10,2023-02-03T07:26:59,2023-02-03T17:56:07,0.43,"Snow, Rain",Clear conditions throughout the day with early morning snow or rain.,snow,"NCVN7,KTRI,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Banner Elk, NC",2023-02-04,42.9,19.5,29.2,39.1,19.5,27.5,14.5,55.8,0,0,0,,0,0,17.2,7.1,296.9,1030.6,1.4,9.9,87.9,7.4,6,10,2023-02-04T07:26:08,2023-02-04T17:57:11,0.46,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,KTRI,72335013877,72314863859,72314653892,F8439,KMRN,KGEV,KTNB,K0A9,72219863819"
"Banner Elk, NC",2023-02-05,51.5,25.4,36.9,51.5,25.4,35.6,23.9,63.2,0,0,0,,0,0,27.1,13.4,289.8,1022.5,4,9.9,65.2,5.7,4,10,2023-02-05T07:25:15,2023-02-05T17:58:14,0.5,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,KTRI,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-06,52,31.6,42,52,29.8,37.1,28,59.9,0,0,0,,0,0,40.9,20.2,307.2,1020.3,12,9.9,92.8,8.1,7,10,2023-02-06T07:24:21,2023-02-06T17:59:17,0.53,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-07,58.2,26.6,41.4,58.2,26.6,41.3,27,61.6,0,0,0,,0,0,19.5,11.9,227.2,1025.1,0.4,9.9,93.2,8.1,6,10,2023-02-07T07:23:25,2023-02-07T18:00:20,0.57,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-08,57.2,35.6,48.5,57.2,35.6,48.4,38.5,69,0,0,0,,0,0,23,6.9,314.9,1025.3,71.2,9.9,23.2,1.9,1,10,2023-02-08T07:22:28,2023-02-08T18:01:23,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"NCVN7,72314863859,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-09,58.2,50.3,53.6,58.2,50.3,53.6,47.6,80.2,0,0,0,,0,0,30.3,10,236.2,1019.7,54.7,9.9,32.9,2.8,1,10,2023-02-09T07:21:29,2023-02-09T18:02:26,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"NCVN7,KTRI,72314863859,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-10,53.4,42.6,47.8,53.4,35.1,44.6,34.9,61.6,0,0,0,,0,0,31.4,15.9,289.7,1020.2,7.8,9.8,97.1,8.6,7,10,2023-02-10T07:20:30,2023-02-10T18:03:28,0.67,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,72314863859,F8439,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-11,51.8,34.2,41.5,51.8,31.7,39,23.8,52.6,0.053,100,12.5,"rain,snow",0,0,23,9.4,331.9,1023,28.3,9.6,51.2,4.4,3,10,2023-02-11T07:19:28,2023-02-11T18:04:30,0.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"NCVN7,KTRI,72335013877,72314863859,72314653892,F8439,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-12,38.7,32.6,35.5,38.7,20.7,30.4,34,94.4,0.825,100,91.67,"rain,snow",5.3,0.4,35,20.2,347.8,1010.2,86.9,5.2,31.1,2.7,2,10,2023-02-12T07:18:26,2023-02-12T18:05:32,0.74,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"NCVN7,72314863859,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-13,50.5,31.3,39,50.5,20.9,32.5,23.3,56.9,0.056,100,4.17,"rain,snow",0.4,0.5,35.8,20.4,293.9,1012.4,0.9,9.7,54,4.7,4,10,2023-02-13T07:17:22,2023-02-13T18:06:34,0.75,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,snow,"NCVN7,72314863859,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-14,60,32.9,47.9,60,32.5,46.6,27.9,48.8,0,0,0,,0,0.1,24.2,10.2,67.2,1018.3,0,9.9,110.6,9.7,7,10,2023-02-14T07:16:17,2023-02-14T18:07:35,0.81,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-15,66.4,47.2,55.1,66.4,45,54.7,38.3,54.2,0,0,0,,0,0,30,9.5,259.1,1019.9,55.6,9.9,94.4,8,7,10,2023-02-15T07:15:11,2023-02-15T18:08:36,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"NCVN7,KTRI,72335013877,72301003810,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-16,63.7,47.4,56.1,63.7,46,56,49.6,79.4,0.014,100,4.17,rain,0,0,26.4,13.7,227.4,1017.9,35,9.8,53.8,4.7,2,10,2023-02-16T07:14:04,2023-02-16T18:09:36,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"NCVN7,KTRI,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-17,56.7,26.3,42.7,56.7,11.9,36.2,38.8,86.1,1.024,100,50,"rain,snow",0,0,43.2,23.4,298.6,1013.7,95.6,7,27.3,2.3,1,10,2023-02-17T07:12:55,2023-02-17T18:10:37,0.91,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"NCVN7,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Banner Elk, NC",2023-02-18,50.8,23.2,34.2,50.8,10.8,31.1,19.4,57.8,0,0,0,snow,0.1,0,38,21,293.6,1027.8,6.4,9.9,105.6,9.2,7,10,2023-02-18T07:11:46,2023-02-18T18:11:37,0.95,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,KTRI,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-19,54,30,42.8,54,29.5,42.1,27.7,56.4,0,0,0,,0,0,20.8,10.9,209.5,1022.6,6.3,9.9,109.8,9.5,6,10,2023-02-19T07:10:35,2023-02-19T18:12:36,0.98,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,72314863859,72314653892,F8439,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-20,51.4,34.8,45.7,51.4,34.8,44.2,38.5,76.9,0.096,100,33.33,rain,0,0,33.3,11.9,304.5,1012.4,53,9.2,38.5,3.2,2,10,2023-02-20T07:09:24,2023-02-20T18:13:36,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"NCVN7,72314863859,F8439,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-21,59.9,41.4,52.8,59.9,41.4,52.6,39.4,63.4,0.021,100,25,rain,0,0,35.8,23.4,292.7,1009.5,32.5,9.8,51.4,4.6,3,10,2023-02-21T07:08:11,2023-02-21T18:14:35,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"NCVN7,72314863859,72314653892,F8439,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-22,68.2,41.8,56.7,68.2,41.8,56.7,44.5,64.3,0,0,0,,0,0,20.8,9.3,264.3,1015,19.8,9.9,109.3,9.3,7,10,2023-02-22T07:06:58,2023-02-22T18:15:33,0.08,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,72314863859,F8439,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-23,67.5,48.4,60.9,67.5,48.4,60.9,50.9,70.7,0.022,100,20.83,rain,0,0,30,13.9,275.4,1018.5,51.7,9.7,26.3,2.2,1,10,2023-02-23T07:05:44,2023-02-23T18:16:32,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"NCVN7,KTRI,72314863859,F8439,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-24,57.9,48.1,52.8,57.9,47.1,52.7,28.4,44.8,0,0,0,,0,0,30,12.6,316.1,1027,56.8,9.8,88.6,7.7,6,10,2023-02-24T07:04:28,2023-02-24T18:17:30,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KTRI,72314863859,72314653892,F8439,KTNB,KGEV,72219863819,K0A9,D5724"
"Banner Elk, NC",2023-02-25,48.7,40.5,45.7,46.3,38.4,43.3,36.9,76.2,0.26,100,45.83,rain,0,0,31.1,13.5,294.5,1023.7,94.7,7.3,23.5,2.1,1,10,2023-02-25T07:03:12,2023-02-25T18:18:27,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"NCVN7,KTRI,72314863859,F8439,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-26,52.3,44.2,47.9,52.3,39,43.4,44.1,86.6,0.004,100,8.33,rain,0,0,33.7,19.6,288.3,1016.9,49,8.6,28.3,2.3,1,10,2023-02-26T07:01:55,2023-02-26T18:19:25,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KTRI,72314863859,F8439,KTNB,KGEV,72219863819,K0A9,D5724"
"Banner Elk, NC",2023-02-27,60.7,48.2,52.5,60.7,46.4,52,46.6,81.7,0.078,100,20.83,rain,0,0,42.4,26.5,258.9,1008.7,83,8.2,94,8,6,10,2023-02-27T07:00:37,2023-02-27T18:20:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"NCVN7,KTRI,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-02-28,65,42.5,55.8,65,42.5,55.8,37.2,51.9,0,0,0,,0,0,52.2,31.1,290,1009.4,1.7,9.9,119.1,10.2,8,10,2023-02-28T06:59:19,2023-02-28T18:21:18,0.28,Clear,Clear conditions throughout the day.,wind,"NCVN7,KTRI,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-03-01,64.3,34.7,50.3,64.3,34.7,50.2,39.5,69.3,0,0,0,,0,0,18.3,8.2,300.1,1015.9,5.3,9.9,101.6,8.8,6,10,2023-03-01T06:58:00,2023-03-01T18:22:15,0.31,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,KTRI,72314863859,72314653892,F8439,KMRN,KTNB,KGEV,72219863819,K0A9,D5724"
"Banner Elk, NC",2023-03-02,57.9,49.2,53.9,57.9,49.2,53.9,49.9,86.6,0.504,100,33.33,rain,0,0,28.9,9.4,294.1,1011.3,65.3,9.1,31.8,2.7,1,10,2023-03-02T06:56:40,2023-03-02T18:23:11,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"NCVN7,72314863859,F8439,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-03-03,61.2,49.2,53.5,61.2,49.2,53.5,50.7,91.2,1.766,100,79.17,rain,0,0,32.2,12.7,153.3,1005.2,87.9,6.6,11.8,0.8,0,10,2023-03-03T06:55:19,2023-03-03T18:24:06,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"NCVN7,KTRI,72314863859,F8439,KMRN,KTNB,KGEV,72219863819,K0A9"
"Banner Elk, NC",2023-03-04,54.7,40,46.9,54.7,31,43,32,57.3,0,0,0,,0,0,38.6,22.1,295.9,1011.4,14,9.9,129.2,11.1,8,10,2023-03-04T06:53:58,2023-03-04T18:25:02,0.41,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,KTRI,72314863859,F8439,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Banner Elk, NC",2023-03-05,60.9,33.5,46.5,60.9,31.1,45.3,27.9,53.2,0,0,0,,0,0,20.8,7.4,280.5,1022.5,0.5,9.9,121.7,10.5,8,10,2023-03-05T06:52:36,2023-03-05T18:25:57,0.44,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,KTRI,72314863859,F8439,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Banner Elk, NC",2023-03-06,66.9,32.9,50.7,66.9,32.9,50.7,36.2,62.6,0,0,0,,0,0,21.9,10,263,1020,1.2,9.9,113.3,9.6,7,10,2023-03-06T06:51:14,2023-03-06T18:26:51,0.47,Clear,Clear conditions throughout the day.,clear-day,"NCVN7,KTRI,72314863859,72314653892,F8439,KTNB,KGEV,72219863819,K0A9,D5724"
