name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Wilmington,2023-01-11,60.4,36.2,48.3,60.4,36.2,48.2,41.5,78.4,0,0,0,,0,0,12.8,9.1,110,1020.2,12.3,9.2,101.4,8.8,4,10,2023-01-11T07:18:23,2023-01-11T17:21:16,0.66,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-12,73.9,54.1,63.8,73.9,54.1,63.8,47.5,57.6,0,0,0,,0,0,25.3,17,208.2,1017.5,60.6,9.9,92.8,8.1,4,10,2023-01-12T07:18:16,2023-01-12T17:22:11,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-13,66.7,47.2,57.7,66.7,42.5,57.1,46.5,67.3,0.05,100,4.17,rain,0,0,33.1,21.4,272.7,1006.5,46,9.9,45.3,4.1,3,10,2023-01-13T07:18:06,2023-01-13T17:23:07,0.73,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"1055W,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-14,47.1,38.2,42.8,42.7,31.1,36,28.2,56.4,0,0,0,rain,0,0,31.7,22.5,316.9,1010.9,73.8,9.9,66.8,5.7,3,10,2023-01-14T07:17:55,2023-01-14T17:24:03,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-15,49.8,30.1,38.8,44.8,21.8,32.7,21.3,50.8,0,0,0,"rain,snow",0,0,23.1,17.2,319.6,1018.5,0,9.9,130.8,11.4,5,10,2023-01-15T07:17:42,2023-01-15T17:24:59,0.79,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-16,57.6,27.3,42.8,57.6,22.8,41.6,23.8,52,0,0,0,"rain,snow",0,0,13.9,10.1,286.5,1018.5,0,9.9,124,10.6,5,10,2023-01-16T07:17:27,2023-01-16T17:25:56,0.83,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-17,64.6,48.2,55.5,64.6,45,54.8,40.3,58.1,0,0,0,rain,0,0,20.4,12.9,221.4,1013.3,45,9.9,80,7,4,10,2023-01-17T07:17:10,2023-01-17T17:26:54,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"1055W,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-18,72.7,49.5,59.6,72.7,49.5,59.6,51.7,77.3,0,0,0,rain,0,0,13.9,9.1,253,1016.2,37.5,9.8,111.2,9.5,5,10,2023-01-18T07:16:51,2023-01-18T17:27:52,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-19,73.5,55,64.3,73.5,55,64.3,57.5,80.3,0,0,0,,0,0,37.1,24.6,217.9,1014.4,29.1,7.6,98.6,8.5,4,10,2023-01-19T07:16:30,2023-01-19T17:28:51,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-20,68.7,45,59.4,68.7,43.3,59.3,40.4,52.5,0,0,0,,0,0,22.5,16.4,265.3,1013.5,0.1,9.9,116.1,10.1,5,10,2023-01-20T07:16:08,2023-01-20T17:29:49,0.96,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-21,50.8,41,46.3,50.8,35.7,43.1,30.3,54.4,0,0,0,,0,0,20.8,11.7,22.7,1022.4,0,9.9,80.4,6.8,4,10,2023-01-21T07:15:44,2023-01-21T17:30:48,0,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-22,62.9,44.7,52.9,62.9,41,51.1,50,89.9,1.324,100,79.17,rain,0,0,35.8,15.6,62,1013.5,98.2,7.8,17.8,1.5,1,10,2023-01-22T07:15:18,2023-01-22T17:31:48,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"1055W,NATN7,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-23,59,42.5,52.6,59,39.6,52,42.6,70.4,0.023,100,8.33,rain,0,0,29.8,20.4,278.2,1013.5,70.8,9.9,86.9,7.4,5,10,2023-01-23T07:14:50,2023-01-23T17:32:47,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-24,55.8,31.4,42.4,55.8,31,41.3,30.5,65,0,0,0,,0,0,15,10.5,36.4,1025.9,0,9.9,138.7,11.9,5,10,2023-01-24T07:14:20,2023-01-24T17:33:47,0.1,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-25,69.6,35.2,57.3,69.6,32.5,56.5,52.1,83.2,0.222,100,16.67,rain,0,0,33.7,23.2,166,1015.3,74.7,9.7,40,3.4,2,10,2023-01-25T07:13:49,2023-01-25T17:34:47,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-26,62,46.1,54.2,62,41.7,53.1,42.9,66.8,0.02,100,4.17,rain,0,0,27,18.9,253.1,1013.8,19.9,9.9,137,11.9,6,10,2023-01-26T07:13:16,2023-01-26T17:35:47,0.16,Rain,Clear conditions throughout the day with early morning rain.,rain,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-27,52.6,36.2,44.3,52.6,33.1,41.7,30.5,60.5,0,0,0,,0,0,18.3,10.3,263.5,1023.7,0,9.9,128.1,11,5,10,2023-01-27T07:12:42,2023-01-27T17:36:47,0.2,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-28,59.9,30.9,44.7,59.9,28.1,43.7,30.4,61.5,0,0,0,,0,0,15,10.3,186.2,1029.4,0,9.8,141.6,12.2,6,10,2023-01-28T07:12:06,2023-01-28T17:37:47,0.25,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-29,68,37,52.1,68,37,52.1,43.9,75.2,0.012,100,4.17,rain,0,0,6.9,10.2,109.2,1026.3,34.9,9.1,121.6,10.5,6,10,2023-01-29T07:11:28,2023-01-29T17:38:47,0.26,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-30,65.9,54.1,59.2,65.9,54.1,59.2,56.6,91.5,0.232,100,33.33,rain,0,0,8.1,9.1,332.7,1021.3,93.9,7.8,50.2,4.3,3,10,2023-01-30T07:10:48,2023-01-30T17:39:47,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-01-31,64.1,54.2,59.4,64.1,54.2,59.4,56.7,91.1,0.031,100,8.33,rain,0,0,6.9,6.8,144.4,1020.9,99,6.7,51.1,4.4,3,10,2023-01-31T07:10:07,2023-01-31T17:40:46,0.33,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"1055W,72309693727,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-01,65,46.2,55,65,41.2,53.7,51.7,88.8,0,0,0,,0,0,23,14.9,9.7,1021.5,99.9,6.9,45.5,3.8,2,10,2023-02-01T07:09:24,2023-02-01T17:41:46,0.36,Overcast,Cloudy skies throughout the day.,cloudy,"1055W,72309693727,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-02,45,39.8,41.5,43,33.8,37.5,39.4,92.3,0.213,100,58.33,rain,0,0,12.8,11.3,15,1021.5,100,5.6,14.5,1.2,1,10,2023-02-02T07:08:40,2023-02-02T17:42:46,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-03,52,37.1,45.2,52,31.1,41.5,36.6,74.4,0.238,100,37.5,rain,0,0,21.9,18.2,322.9,1020.4,50.1,8.9,59.3,5.2,4,10,2023-02-03T07:07:55,2023-02-03T17:43:46,0.43,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-04,41.1,27,34.3,37,19.4,28.5,18.2,53.3,0,0,0,,0,0,19.7,12.7,51.8,1035.4,0,9.9,153,13.2,6,10,2023-02-04T07:07:07,2023-02-04T17:44:45,0.46,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-05,60.2,33.2,46.8,60.2,28.7,45.6,38.4,73.4,0.123,100,25,rain,0,0,13.9,8.7,4.1,1025.8,86.8,8.4,72.7,6.3,4,10,2023-02-05T07:06:19,2023-02-05T17:45:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"1055W,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-06,62.9,41,52.8,62.9,41,51.6,41.3,69.7,0.053,100,4.17,rain,0,0,30.8,20.6,311.4,1019,26.6,8.8,152.2,13,6,10,2023-02-06T07:05:29,2023-02-06T17:46:43,0.53,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-07,66,35.9,49.7,66,32.5,49.1,39.9,72.5,0,0,0,,0,0,16.1,11.1,137.2,1027.1,0.1,9.5,152.5,13.1,6,10,2023-02-07T07:04:37,2023-02-07T17:47:42,0.57,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-08,74,43,59.1,74,43,58.9,47.4,68.9,0,0,0,,0,0,16.1,14.9,256.1,1025.5,0.2,9.9,138.8,11.9,5,10,2023-02-08T07:03:44,2023-02-08T17:48:41,0.6,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72309693727,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-09,74.8,44.9,60.9,74.8,44.9,60.9,54.2,80.4,0,0,0,,0,0,25.3,18.1,195.7,1022.7,52.9,7,104.1,9,3,10,2023-02-09T07:02:50,2023-02-09T17:49:39,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1055W,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-10,79.8,62.9,68.7,79.8,62.9,68.7,61.3,78.4,0,0,0,,0,0,21.9,12.6,224.3,1018.3,45.7,9.9,107.9,9.2,5,10,2023-02-10T07:01:55,2023-02-10T17:50:37,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-11,57.9,43.1,52.1,57.9,35,50.5,45.4,78.9,1.016,100,45.83,rain,0,0,24.2,18.1,44.6,1022.5,98.7,8.8,44.5,3.9,2,10,2023-02-11T07:00:58,2023-02-11T17:51:35,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-12,62.8,43.1,52.2,62.8,36.2,49.9,47.7,85.6,1.255,100,54.17,rain,0,0,41,22.8,291.2,1007.1,98.9,7.8,78.8,6.6,4,10,2023-02-12T07:00:00,2023-02-12T17:52:32,0.74,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"1055W,NATN7,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-13,65.8,44,53.3,65.8,35.2,50.5,37.2,59.5,0,0,0,,0,0,29.8,22.9,287.4,1010.5,30.3,9.8,167.5,14.6,6,10,2023-02-13T06:59:00,2023-02-13T17:53:29,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-14,66.9,39,53.2,66.9,39,52.9,40.9,67.2,0,0,0,,0,0,16.1,13.7,94.4,1019.3,0,9.9,169.1,14.7,6,10,2023-02-14T06:58:00,2023-02-14T17:54:26,0.81,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-15,75.8,46.1,61.8,75.8,45.4,61.7,53.5,76.2,0,0,0,,0,0,26.4,18,205.3,1022.1,11.5,9.8,143.3,12.3,6,10,2023-02-15T06:56:58,2023-02-15T17:55:22,0.84,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-16,78.1,53.2,67,78.1,53.2,67,59,77,0.012,100,4.17,rain,0,0,27.7,19.5,203.9,1020.2,65.6,9.3,120.9,10.4,5,10,2023-02-16T06:55:56,2023-02-16T17:56:18,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-17,75.7,53,68,75.7,53,68,60.4,77.6,0.051,100,8.33,rain,0,0,46.6,28.5,224.2,1012.8,63.2,9.7,97.9,8.6,6,10,2023-02-17T06:54:52,2023-02-17T17:57:14,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"1055W,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-18,56,37.1,45.1,56,29.9,41.5,28.3,54,0,0,0,,0,0,27.7,17,358.4,1028.6,0,9.9,179.6,15.5,7,10,2023-02-18T06:53:47,2023-02-18T17:58:10,0.95,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-19,60.2,33.2,48.4,60.2,30.3,47.7,41.9,79.1,0,0,0,,0,0,11.4,9.1,55.4,1026.5,55.2,9.7,80.5,7,3,10,2023-02-19T06:52:41,2023-02-19T17:59:05,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-20,73.9,50.1,62.1,73.9,50.1,62.1,49.9,68.1,0,0,0,,0,0,21.9,15,224.8,1013.9,0.2,9.6,160.2,13.8,6,10,2023-02-20T06:51:34,2023-02-20T17:59:59,0,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-21,78,61,67.6,78,61,67.6,53.2,60.7,0,0,0,,0,0,24.2,18.1,247,1008.8,4.4,9.9,104.2,8.8,4,10,2023-02-21T06:50:26,2023-02-21T18:00:54,0.05,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-22,82,54,68.5,82.4,54,68.6,58.2,72.1,0,0,0,,0,0,27.7,18.1,211.3,1016.5,6.2,9.7,169.1,14.6,6,10,2023-02-22T06:49:17,2023-02-22T18:01:48,0.08,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-23,84.6,67.8,73.5,85.5,67.8,73.8,62.9,70.9,0,0,0,,0,0,32.8,21.7,223.6,1018.3,6,9.9,161.9,14.1,6,10,2023-02-23T06:48:07,2023-02-23T18:02:42,0.11,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-24,84.2,60.2,72.1,82.8,60.2,72,55.8,61,0,0,0,,0,0,21.9,14.7,338,1023.1,21.5,9.9,164,14.1,6,10,2023-02-24T06:46:57,2023-02-24T18:03:35,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-25,61,50,54.6,61,50,54.6,47.6,77.5,0.075,100,20.83,rain,0,0,24,14.8,27.4,1024.4,99.8,9.6,55.9,4.8,3,10,2023-02-25T06:45:45,2023-02-25T18:04:28,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-26,61.1,47.1,54.3,61.1,44.4,53.7,46.9,77,0,0,0,,0,0,10.3,11.3,28.1,1017.5,40.2,9.9,160.3,13.8,6,10,2023-02-26T06:44:33,2023-02-26T18:05:20,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-27,69.9,54,61.1,69.9,54,61.1,54.3,79.1,0,0,0,,0,0,34.3,20.7,190.6,1011,63,9.4,161.4,14.1,5,10,2023-02-27T06:43:20,2023-02-27T18:06:13,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-02-28,84.7,57.7,71.9,81.9,57.7,71.4,51.6,54.7,0,0,0,,0,0,35.6,21.8,251.4,1007,3.2,9.9,188.3,16.3,7,10,2023-02-28T06:42:06,2023-02-28T18:07:05,0.28,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-03-01,82,59,69.1,82.8,59,69.2,59.8,73.5,0,0,0,,0,0,25.3,14.8,130.8,1014.9,8.1,9.6,163.4,14.2,6,10,2023-03-01T06:40:52,2023-03-01T18:07:56,0.31,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-03-02,78.9,66.8,71.8,78.9,66.8,71.8,63.1,75.1,0,0,0,,0,0,23.1,17.2,247.4,1009.8,63.7,9.1,77.2,6.7,4,10,2023-03-02T06:39:36,2023-03-02T18:08:47,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-03-03,80.8,62.9,70.8,81.5,62.9,70.8,59.6,68.5,0,0,0,,0,0,47.5,25,175.9,1008.3,58.2,9.9,122.2,10.5,5,10,2023-03-03T06:38:20,2023-03-03T18:09:38,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-03-04,79.9,53.1,71.8,79.9,53.1,71.8,48.6,47.3,0,0,0,,0,0,45.2,30.7,266.8,1008,30.5,9.9,190.2,16.4,7,10,2023-03-04T06:37:04,2023-03-04T18:10:29,0.41,Partially cloudy,Clearing in the afternoon.,wind,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-03-05,64.2,45,54.9,64.2,40.7,54,38.5,55.6,0,0,0,,0,0,16.1,12.7,67.5,1022.1,0,9.9,202.8,17.5,7,10,2023-03-05T06:35:47,2023-03-05T18:11:19,0.44,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-03-06,73.2,43.1,58.4,73.2,41.5,58.1,45.6,67.4,0,0,0,,0,0,11.4,10.2,148.5,1020.4,0,9.9,186.9,16.1,7,10,2023-03-06T06:34:29,2023-03-06T18:12:09,0.47,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-03-07,83.8,56.9,70.3,81.3,56.9,69.9,47.9,52.1,0,0,0,,0,0,32.2,23.9,297.8,1012.5,0,9.9,193.8,16.9,7,10,2023-03-07T06:33:11,2023-03-07T18:12:59,0.5,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-03-08,61,42.1,52.2,61,37.2,50.8,25.3,36.6,0,0,0,,0,0,27.7,19.5,346.2,1022.3,0,9.9,211.7,18.2,7,10,2023-03-08T06:31:53,2023-03-08T18:13:49,0.54,Clear,Clear conditions throughout the day.,clear-day,"1055W,72309693727,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-03-09,64.9,37.1,50.7,64.9,34.5,50.1,32.8,54.3,0,0,0,,0,0,18.3,12.6,23.4,1023,0,9.9,209.8,18.2,7,10,2023-03-09T06:30:33,2023-03-09T18:14:38,0.58,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-03-10,61.1,44.9,55.2,61.1,43.7,55.1,50.6,84.8,0.165,100,33.33,rain,0,0,16.1,12.7,228.4,1013.4,85.2,7.9,23.5,2,1,10,2023-03-10T06:29:14,2023-03-10T18:15:27,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"1055W,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-03-11,61,43,51.3,61,38.8,49.9,34.8,56.4,0,0,0,,0,0,27.7,20.7,323.8,1011.2,4.6,9.8,209,18.2,7,10,2023-03-11T06:27:54,2023-03-11T18:16:15,0.65,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-03-12,56,37.2,46.8,56,33,44.7,42.2,83.9,0.418,100,62.5,rain,0,0,26.4,11.7,59.6,1013.8,73.3,9,34.3,2.9,1,10,2023-03-12T07:26:34,2023-03-12T19:17:04,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"1055W,KSUT,72309693727,99769599999,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-03-13,56.9,44.9,50.8,56.9,37.6,48.6,44.8,80.8,0.012,100,4.17,rain,0,0,21.9,17.1,317.1,1009.7,91.8,8.9,103.2,8.9,4,10,2023-03-13T07:25:13,2023-03-13T19:17:52,0.72,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-03-14,55.1,38,46.9,55.1,31.5,43.1,27.2,49,0,0,0,,0,0,27.7,19.6,308.9,1016.4,7.9,9.9,221.8,19.1,7,10,2023-03-14T07:23:52,2023-03-14T19:18:40,0.75,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
Wilmington,2023-03-15,57.8,33.1,44.6,57.8,25,40.2,20.2,40.1,0,0,0,,0,0,24.1,19.5,320.9,1021.2,0,9.9,225.8,19.6,8,10,2023-03-15T07:22:31,2023-03-15T19:19:28,0.79,Clear,Clear conditions throughout the day.,clear-day,"1055W,KSUT,72302013748,KILM,SUNN7,72219103721"
