name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"charlotte, nc",2023-01-11,60.9,35.1,49,60.9,32.7,48.5,37.1,66.5,0,0,0,,0,0,10.3,10.3,147.4,1018.6,73.6,9.7,28.7,2.4,2,10,2023-01-11T07:32:20,2023-01-11T17:30:29,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-01-12,69.1,52.1,57.8,69.1,52.1,57.8,50.3,77,0.583,100,25,rain,0,0,42.1,17.3,188.5,1013.8,96.4,8.6,29.8,2.5,2,10,2023-01-12T07:32:11,2023-01-12T17:31:25,0.69,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-01-13,55,40.6,49.2,55,32.2,46.5,36.5,63.7,0.021,100,12.5,rain,0,0,27.8,17.8,325.9,1008.3,73,9.9,28,2.4,1,10,2023-01-13T07:32:00,2023-01-13T17:32:22,0.73,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F0730,F2338"
"charlotte, nc",2023-01-14,46.8,30.8,38.7,41.3,24.1,31.5,20.3,47.8,0,0,0,"rain,snow",0,0,29.1,38.4,329,1015.1,47.9,9.9,33.1,2.7,2,10,2023-01-14T07:31:47,2023-01-14T17:33:20,0.75,Partially cloudy,Partly cloudy throughout the day.,wind,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-01-15,56,25,39.6,56,19.9,37.1,15.7,43.6,0,0,0,"rain,snow",0,0,11.4,7.1,334.3,1020.4,28.7,9.9,38.1,3.2,2,10,2023-01-15T07:31:32,2023-01-15T17:34:18,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-01-16,56.7,26.9,42.9,56.7,22.8,42.2,22.1,47.7,0,0,0,"rain,snow",0,0,11.4,6.1,196.5,1018.2,46.8,9.9,36.5,3,2,10,2023-01-16T07:31:16,2023-01-16T17:35:16,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-01-17,53.1,47,50.4,53.1,42.2,48.8,39.8,70.8,0.175,100,25,rain,0,0,28.9,14.3,223.2,1011.7,93.9,8.7,15.8,1.3,1,10,2023-01-17T07:30:57,2023-01-17T17:36:15,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F0730,F2338"
"charlotte, nc",2023-01-18,61.6,49.9,54.8,61.6,47.2,54.7,50.6,86.3,0,0,0,rain,0,0,10.3,7.6,229.7,1016,85.2,7.2,38.6,3.3,2,10,2023-01-18T07:30:37,2023-01-18T17:37:15,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-01-19,67,54.2,61.7,67,54.2,61.7,55.6,81.2,0.002,100,8.33,rain,0,0,27.4,20.7,204.7,1011.5,73.8,8.2,26,2.2,1,10,2023-01-19T07:30:15,2023-01-19T17:38:15,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-01-20,62.8,45.7,53.4,62.8,43.4,52.7,30.9,43.4,0,0,0,,0,0,26.4,9.2,293.5,1014.2,24.6,9.9,42,3.7,2,10,2023-01-20T07:29:51,2023-01-20T17:39:15,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-01-21,49.6,35.4,43,47.9,30.9,39.9,27.6,54.9,0,0,0,,0,0,13.9,9,61.3,1022.4,65.7,9.9,38,3.1,2,10,2023-01-21T07:29:25,2023-01-21T17:40:16,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-01-22,43.6,38,41.2,42.3,34.7,37.9,37,85.9,1.033,100,66.67,rain,0,0,13.9,10.2,29.1,1013.9,99.6,5.1,8.7,0.7,0,10,2023-01-22T07:28:57,2023-01-22T17:41:17,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-01-23,51.4,32.8,44.3,51.4,32.8,41.2,33,68.3,0.002,100,4.17,rain,0,0,33.3,19.7,293.1,1015.1,53.6,8.6,34.9,2.9,2,10,2023-01-23T07:28:28,2023-01-23T17:42:18,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-01-24,54.1,27.7,40.2,54.1,25.6,39.4,25.9,61.3,0,0,0,,0,0,9.2,9.1,204.6,1025.1,18.7,9.8,33.6,3,2,10,2023-01-24T07:27:56,2023-01-24T17:43:20,0.1,Clear,Clear conditions throughout the day.,clear-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-01-25,50.3,41.1,45.8,50.3,37.4,43.2,40.8,84,0.777,100,66.67,rain,0,0,39.1,16,95.4,1011.9,94.8,5.6,6.3,0.5,0,10,2023-01-25T07:27:23,2023-01-25T17:44:22,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F0730,F2338"
"charlotte, nc",2023-01-26,51.7,36.2,44.2,51.7,33.5,41.2,32.4,65.5,0,0,0,,0,0,32.2,12.6,271.1,1014.5,36,9.9,42.9,3.8,2,10,2023-01-26T07:26:49,2023-01-26T17:45:23,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-01-27,48.8,28.7,38.4,46.7,28.7,36.3,22.3,56.1,0,0,0,,0,0,21.9,8.4,256.3,1023.4,13.3,9.9,39.5,3.3,2,10,2023-01-27T07:26:12,2023-01-27T17:46:25,0.2,Clear,Clear conditions throughout the day.,clear-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-01-28,59,28.6,43.3,59,24.9,42,26,54.4,0,0,0,,0,0,12.8,9.9,182.3,1028.1,30.4,9.9,43.4,3.6,3,10,2023-01-28T07:25:34,2023-01-28T17:47:27,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-01-29,56.8,35.7,46.7,56.8,33.4,45.8,36.2,68.4,0.139,100,12.5,rain,0,0,13.9,10.6,180.4,1025.5,81.3,9.2,34.2,2.9,2,10,2023-01-29T07:24:54,2023-01-29T17:48:29,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F0730,F2338"
"charlotte, nc",2023-01-30,65.9,44.9,53.6,65.9,42.3,53.1,48.6,84.7,0.209,100,29.17,rain,0,0,8.1,6.8,282,1021.6,77,7,38.8,3.3,2,10,2023-01-30T07:24:13,2023-01-30T17:49:31,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-01-31,58.9,51.2,54.8,58.9,51.2,54.8,53.3,94.8,0,0,0,,0,0,12.8,6.7,204.5,1020.1,98.8,5,25.3,2.2,1,10,2023-01-31T07:23:30,2023-01-31T17:50:33,0.33,Overcast,Cloudy skies throughout the day.,cloudy,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-02-01,58.6,43.8,49.9,58.6,39.2,47,47.1,90,0.086,100,25,rain,0,0,21.9,14.7,50.8,1021.3,100,7.5,13.6,1.1,1,10,2023-02-01T07:22:45,2023-02-01T17:51:35,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KAKH,72314753870,KEQY,KCLT,AV453,72314013881,KJQF,F2338"
"charlotte, nc",2023-02-02,44.9,41.9,43.4,44.9,37.8,41.6,41.6,93.2,0.671,100,87.5,rain,0,0,9.2,6.6,45.9,1021.5,100,5.5,14.4,1.2,1,10,2023-02-02T07:21:59,2023-02-02T17:52:36,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F0730,F2338"
"charlotte, nc",2023-02-03,51.7,34.8,44,51.7,26.7,40.3,28,58,0.027,100,8.33,rain,0,0,25.3,14.1,337.9,1021.7,44.6,9.3,42,3.6,3,10,2023-02-03T07:21:11,2023-02-03T17:53:38,0.43,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-02-04,44,27.8,34.7,40.1,21.2,30.1,13,41.1,0,0,0,,0,0,15,9.8,91.6,1034.3,33.1,9.9,44,3.8,3,10,2023-02-04T07:20:22,2023-02-04T17:54:40,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-02-05,58.1,30.7,43.2,58.1,24.8,41.5,28.9,58,0,0,0,,0,0,12.8,8.2,205.4,1025.4,58.3,9.9,41.1,3.6,2,10,2023-02-05T07:19:31,2023-02-05T17:55:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-02-06,64.7,36.9,50.4,64.7,32.3,49.6,31.9,54.6,0,0,0,,0,0,19.7,9.7,309.9,1020.4,6.1,9.9,48.8,4.2,3,10,2023-02-06T07:18:39,2023-02-06T17:56:42,0.53,Clear,Clear conditions throughout the day.,clear-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-02-07,65.2,33.8,50,65.2,33.8,49.9,32.2,54.1,0,0,0,,0,0,18.8,10.2,216.4,1026,53.3,9.8,49.5,4.4,3,10,2023-02-07T07:17:45,2023-02-07T17:57:43,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-02-08,70.8,41.5,56.1,70.8,39.2,55.8,40.5,57.7,0,0,0,,0,0,11.4,6.6,232.4,1024.9,68.6,9.9,56.4,4.9,2,10,2023-02-08T07:16:50,2023-02-08T17:58:44,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-02-09,72.5,51.8,61.8,72.5,51.8,61.8,52.4,72,0,0,0,,0,0,29.7,18.9,202.2,1020.3,80.5,9.9,42.6,3.5,2,10,2023-02-09T07:15:54,2023-02-09T17:59:44,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F0730,F2338"
"charlotte, nc",2023-02-10,69.1,52.8,61,69.1,52.8,61,48.7,67,0.122,100,16.67,rain,0,0,21.9,12.8,259.2,1018.2,83.5,9.6,46,3.9,2,10,2023-02-10T07:14:56,2023-02-10T18:00:44,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-02-11,56.1,43.1,51.7,56.1,36.8,50.3,30.3,46.1,0.182,100,16.67,rain,0,0,27.7,13,48.7,1022.7,85,9.6,33.5,2.8,2,10,2023-02-11T07:13:57,2023-02-11T18:01:44,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-02-12,43.8,38,40.8,41.2,27.5,34.7,38.5,91.6,1.436,100,75,rain,0,0,32.6,21.4,19.4,1010,100,5,12.8,1.1,1,10,2023-02-12T07:12:57,2023-02-12T18:02:44,0.74,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F2338"
"charlotte, nc",2023-02-13,66,34.7,50.3,66,33.9,48.9,31.7,53.4,0,0,0,,0,0,13.9,11.7,265.5,1011.9,19.8,9.9,54.9,4.7,3,10,2023-02-13T07:11:55,2023-02-13T18:03:43,0.75,Clear,Clear conditions throughout the day.,clear-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-02-14,68,37.9,55.3,68,37.9,55,31.4,42.5,0,0,0,,0,0,16.1,11.3,129.1,1018.3,40.6,9.9,61.6,5.5,4,10,2023-02-14T07:10:52,2023-02-14T18:04:42,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-02-15,67.8,45.8,56.7,67.8,43.3,56.3,43.2,62.6,0,0,0,,0,0,19.9,11.4,204.4,1020.7,79.7,9.9,46.5,4.1,2,10,2023-02-15T07:09:49,2023-02-15T18:05:41,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-02-16,72.9,50,61.9,72.9,50,61.9,53,73.7,0,0,0,,0,0,27.1,17.6,200.9,1018.1,79.9,9.7,53.6,4.8,2,10,2023-02-16T07:08:43,2023-02-16T18:06:40,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-02-17,70.3,38.7,58.6,70.3,31.9,57.2,47.6,68.4,0.274,100,29.17,rain,0,0,30.4,20,251.3,1012.1,78.4,9.3,39.6,3.5,2,10,2023-02-17T07:07:37,2023-02-17T18:07:38,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F0730,F2338"
"charlotte, nc",2023-02-18,53.9,27.3,41.3,53.9,26.5,39,21.6,48.7,0,0,0,,0,0,17.2,9.9,13.6,1029.3,1.7,9.9,56.7,4.8,4,10,2023-02-18T07:06:30,2023-02-18T18:08:35,0.95,Clear,Clear conditions throughout the day.,clear-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-02-19,56.7,37.6,47.2,56.7,33.5,45.9,34.5,62,0,0,0,,0,0,19.2,11.7,186.3,1025.4,69.8,9.9,44.2,3.9,2,10,2023-02-19T07:05:22,2023-02-19T18:09:33,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-02-20,68.7,45,57.6,68.7,43.2,56.9,41.9,58.4,0,0,0,,0,0,21.9,13.4,215.5,1012.2,68,9.9,47,4,2,10,2023-02-20T07:04:13,2023-02-20T18:10:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-02-21,75,56.2,64.5,75,56.2,64.5,47.7,57.7,0.006,100,8.33,rain,0,0,24.5,16.1,241,1008.1,65,9.8,64.3,5.7,3,10,2023-02-21T07:03:02,2023-02-21T18:11:27,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F0730,F2338"
"charlotte, nc",2023-02-22,76.8,54.9,64.8,76.8,54.9,64.8,54.8,71.6,0,0,0,,0,0,25.4,16,207.6,1014.3,69.4,9.6,45.8,4,3,10,2023-02-22T07:01:51,2023-02-22T18:12:23,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-02-23,79.2,65.9,72.6,79.2,65.9,72.6,61,67.4,0,0,0,,0,0,32.4,20.8,225.6,1016.5,60.9,9.9,53.4,4.5,2,10,2023-02-23T07:00:39,2023-02-23T18:13:19,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-02-24,74.3,56.4,67,74.3,56.4,67,44.2,52.6,0.001,100,4.17,rain,0,0,26.4,13.8,1.1,1024.1,66.4,9.3,67.9,6,4,10,2023-02-24T06:59:26,2023-02-24T18:14:15,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-02-25,56.7,47.6,50,56.7,45,49.2,44.4,82.7,0.061,100,33.33,rain,0,0,15,7.6,123.6,1024.6,100,7.3,14,1,1,10,2023-02-25T06:58:12,2023-02-25T18:15:10,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F0730,F2338"
"charlotte, nc",2023-02-26,56.1,50.9,52.7,56.1,50.9,52.7,50.1,90.8,0,0,0,,0,0,9.2,5.5,209.9,1017,96.4,6.2,18,1.6,1,10,2023-02-26T06:56:57,2023-02-26T18:16:05,0.21,Overcast,Cloudy skies throughout the day.,cloudy,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F0730,F2338"
"charlotte, nc",2023-02-27,69.9,51.9,60.3,69.9,51.9,60.3,54.7,82.8,0.034,100,8.33,rain,0,0,31,20.5,193,1008.7,88.6,6.8,47,4.1,2,10,2023-02-27T06:55:42,2023-02-27T18:17:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F0730,F2338"
"charlotte, nc",2023-02-28,78.9,58.7,68.3,78.9,58.7,68.3,44.1,44.8,0,0,0,,0,0,25.3,13.8,255.1,1007.1,23.1,9.9,69.5,6,4,10,2023-02-28T06:54:26,2023-02-28T18:17:54,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F0730,F2338"
"charlotte, nc",2023-03-01,70,48,59.4,70,44.7,59,45.3,60.4,0,0,0,,0,0,10.3,9.6,32,1014.4,56,9.8,55.7,4.8,2,10,2023-03-01T06:53:09,2023-03-01T18:18:48,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
"charlotte, nc",2023-03-02,65.7,60,62.7,65.7,60,62.7,57.9,84.8,0.172,100,41.67,rain,0,0,23,8.7,241.9,1009.4,93.2,8.2,26.4,2.1,2,10,2023-03-02T06:51:51,2023-03-02T18:19:42,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F0730,F2338"
"charlotte, nc",2023-03-03,74.9,57.9,65.6,74.9,57.9,65.6,58.3,78.8,0.293,100,29.17,rain,0,0,38,24.9,168.1,1004.7,97.3,9,45.3,4,2,10,2023-03-03T06:50:33,2023-03-03T18:20:35,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F0730,F2338"
"charlotte, nc",2023-03-04,68.8,51.9,60.9,68.8,51.9,60.9,41.1,51.8,0,0,0,,0,0,23,11.8,300.7,1009.4,17.1,9.9,67.9,5.8,4,10,2023-03-04T06:49:14,2023-03-04T18:21:28,0.41,Clear,Clear conditions throughout the day.,clear-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F0730,F2338"
"charlotte, nc",2023-03-05,66,43.1,55.7,66,41.1,55.2,31.4,41.6,0,0,0,,0,0,12.8,10,77.1,1022.2,7.9,9.9,66.3,5.7,4,10,2023-03-05T06:47:55,2023-03-05T18:22:21,0.44,Clear,Clear conditions throughout the day.,clear-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F0730,F2338"
"charlotte, nc",2023-03-06,73.1,43.3,59.1,73.1,41.3,58.9,43.8,58.4,0,0,0,,0,0,18.3,12.4,212.4,1019.6,44.1,9.8,59.8,5.1,3,10,2023-03-06T06:46:35,2023-03-06T18:23:13,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F0730,F2338"
"charlotte, nc",2023-03-07,78.1,50,64.8,78.1,43.7,64.6,38.7,45.8,0,0,0,,0,0,32.4,22,333.7,1014.4,12.7,9.4,75.1,6.5,4,10,2023-03-07T06:45:14,2023-03-07T18:24:05,0.5,Clear,Clear conditions throughout the day.,clear-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F0730,F2338"
"charlotte, nc",2023-03-08,62.6,40.6,51.8,62.6,37,49.6,16.3,26.1,0,0,0,,0,0,24.2,13.5,5.9,1024,36.6,9.9,75.3,6.4,4,10,2023-03-08T06:43:53,2023-03-08T18:24:57,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F0730,F2338"
"charlotte, nc",2023-03-09,63.1,40.7,53.8,63.1,38,52.7,27.2,36.6,0,0,0,,0,0,17.2,10.5,148.9,1022.6,60.9,9.8,73.3,6.3,5,10,2023-03-09T06:42:32,2023-03-09T18:25:49,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,F0730,F2338"
"charlotte, nc",2023-03-10,57.8,48.7,52.8,57.8,44,52.1,45.1,77.3,0.163,100,25,rain,0,0,21.9,13.7,211.7,1012.4,81.9,6.5,20.1,1.7,1,10,2023-03-10T06:41:10,2023-03-10T18:26:40,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KAKH,72314753870,KEQY,KCLT,72314013881,KJQF,E7342,F2338"
