name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"emerald isle, nc",2023-01-11,61.3,37.8,49.9,61.3,37.8,49.8,39.2,68.3,0,0,0,,0,0,13.9,8.7,99.2,1021,9.2,9.4,126.8,11,5,10,2023-01-11T07:15:28,2023-01-11T17:16:15,0.66,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,72309013754,KNKT"
"emerald isle, nc",2023-01-12,71.7,53.7,62.5,71.7,53.7,62.5,52.1,69.5,0.01,100,20.83,rain,0,0,30.7,17.7,210.2,1018.2,76.9,9.4,96.3,8.3,5,10,2023-01-12T07:15:20,2023-01-12T17:17:10,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,72309013754,KNKT"
"emerald isle, nc",2023-01-13,67.7,51,59.7,67.7,51,59.7,48.9,67.5,0.464,100,20.83,rain,0,0,37.9,20.9,255.2,1006.6,74,8.7,34.3,2.9,1,10,2023-01-13T07:15:10,2023-01-13T17:18:06,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-01-14,50.7,35.2,44.3,50.7,33.6,39.7,29.5,56.1,0,0,0,rain,0,0,32.2,16.1,347.6,1010.4,76.9,9.8,32.7,2.7,2,10,2023-01-14T07:14:58,2023-01-14T17:19:03,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-01-15,49.6,32.2,39.7,45.6,26.5,34.6,23.5,52.8,0,0,0,"rain,snow",0,0,32.2,14.4,330,1018,3.1,9.7,145.8,12.2,6,10,2023-01-15T07:14:44,2023-01-15T17:20:00,0.79,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-01-16,58.6,33.2,44.1,58.6,28.5,41.5,22.7,46.2,0,0,0,"rain,snow",0,0,19.5,10.5,307.9,1018.3,0,9.8,141.9,12.3,5,10,2023-01-16T07:14:28,2023-01-16T17:20:58,0.83,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,72309013754,KNKT"
"emerald isle, nc",2023-01-17,60.1,41.9,52.9,60.1,40,52.3,40.5,63.4,0.02,100,16.67,rain,0,0,25.3,14.9,226.3,1013,53.2,9.7,59.4,5,3,10,2023-01-17T07:14:11,2023-01-17T17:21:56,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,72309013754,KNKT"
"emerald isle, nc",2023-01-18,67.5,49.7,56.2,67.5,47.6,56.1,50.9,84.1,0,0,0,rain,0,0,20.8,12.2,247.6,1015.8,33.7,8.7,128.7,11.2,6,10,2023-01-18T07:13:51,2023-01-18T17:22:55,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-01-19,69,47.9,59.6,69,47.9,59.6,55,85.5,0,0,0,,0,0,45.9,20.4,218.7,1014.7,32.7,5.5,88.7,7.6,4,10,2023-01-19T07:13:30,2023-01-19T17:23:54,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNJM,72303793765,72309793743,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-01-20,70.3,50.8,61.4,70.3,50.8,61.4,40.5,50.8,0,0,0,,0,0,26.4,13.2,271.4,1013.3,1.9,8.8,143.8,12.5,6,10,2023-01-20T07:13:07,2023-01-20T17:24:54,0.96,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-01-21,55.2,42.6,48.5,55.2,38,46.4,28.5,46.5,0,0,0,,0,0,21.9,11.2,17.2,1022.9,1.4,9.8,129,11.1,5,10,2023-01-21T07:12:42,2023-01-21T17:25:53,0,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-01-22,65.6,45.8,55,65.6,42.4,53.6,47.5,76.3,1.448,100,58.33,rain,0,0,30,15.7,65.2,1014.9,87.8,5.9,14,1.2,1,10,2023-01-22T07:12:15,2023-01-22T17:26:53,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,72309013754,KNKT"
"emerald isle, nc",2023-01-23,62.7,47.4,56,62.7,44.5,55.7,42.3,62,0.061,100,12.5,rain,0,0,31.2,17.2,281.7,1012.9,61.2,9.3,83.4,7.2,5,10,2023-01-23T07:11:47,2023-01-23T17:27:54,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-01-24,55.3,32.8,44.2,55.3,30.8,42.9,30.6,60.3,0,0,0,,0,0,24.2,11,272.1,1026.3,0,9.7,160.1,14,6,10,2023-01-24T07:11:16,2023-01-24T17:28:54,0.1,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-01-25,69.5,36.8,57.5,69.5,35.3,56.9,49.9,76,0.472,100,16.67,rain,0,0,37,22.1,171.2,1016.8,66.7,7.6,48.2,4.3,3,10,2023-01-25T07:10:44,2023-01-25T17:29:55,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,72309013754,KNKT"
"emerald isle, nc",2023-01-26,62.9,50.7,57.9,62.9,50.7,57.9,44.7,62.7,0.211,100,12.5,rain,0,0,33.3,16.1,254.8,1013.4,23.8,8.7,135.2,11.8,6,10,2023-01-26T07:10:11,2023-01-26T17:30:56,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-01-27,54.5,38.6,47,54.5,36.1,45.5,32.3,58.2,0,0,0,,0,0,18.3,10.5,262,1023.7,0.2,9.8,151.3,13,6,10,2023-01-27T07:09:35,2023-01-27T17:31:56,0.2,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-01-28,59.7,33,47.2,59.7,28,46.2,32.8,59.4,0,0,0,,0,0,15,9.2,235.7,1029.8,0.3,9.6,165.7,14.3,7,10,2023-01-28T07:08:58,2023-01-28T17:32:57,0.25,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-01-29,67.9,40.5,54.9,67.9,40.5,54.8,42.5,64.5,0,0,0,,0,0,10.3,7.3,136.5,1027.1,31.5,9.7,145.1,12.5,5,10,2023-01-29T07:08:20,2023-01-29T17:33:58,0.26,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-01-30,63.3,56,60.6,63.3,56,60.6,55.9,84.5,0.726,100,54.17,rain,0,0,12.8,6.8,358.6,1021.8,100,7.2,32.3,2.9,1,10,2023-01-30T07:07:39,2023-01-30T17:34:59,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-01-31,63.2,57.3,59.8,63.2,57.3,59.8,55.4,85.5,0.014,100,8.33,rain,0,0,10.3,5.1,64.5,1021.6,100,4.1,32.6,2.7,2,10,2023-01-31T07:06:57,2023-01-31T17:36:00,0.33,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-01,60.5,45.7,53.2,60.5,41.8,51.5,46.9,79.6,0.021,100,12.5,rain,0,0,24.2,15.3,19.2,1022.2,99.6,5.8,35.2,2.9,2,10,2023-02-01T07:06:14,2023-02-01T17:37:00,0.36,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-02,45.7,40.8,43.7,45.5,35.3,40.3,38.4,81.8,0.595,100,100,rain,0,0,20.8,12.7,6,1021.9,100,5.1,17.5,1.4,1,10,2023-02-02T07:05:29,2023-02-02T17:38:01,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-03,52.5,38.4,46.6,52.5,32.4,44.1,34.9,65.7,0.187,100,33.33,rain,0,0,26.4,13.3,327.2,1020.4,50.6,8.5,66,5.9,4,10,2023-02-03T07:04:42,2023-02-03T17:39:02,0.43,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-04,42.5,30.5,36.4,39.2,21.7,30.6,15.1,43.2,0,0,0,,0,0,27.7,16,43.1,1036.1,0,9.9,174.6,15,6,10,2023-02-04T07:03:54,2023-02-04T17:40:02,0.46,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-05,65.6,36.5,52.2,65.6,32.2,50.6,40.4,64.8,0.076,100,12.5,rain,0,0,25.3,11.3,85.7,1026.4,74.5,9,72.7,6.4,4,10,2023-02-05T07:03:04,2023-02-05T17:41:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-06,65.2,42.9,55,65.2,41.5,54.6,41.2,63.5,0,0,0,,0,0,31.2,16.5,324.7,1018.6,25.1,8.6,170.8,14.8,6,10,2023-02-06T07:02:13,2023-02-06T17:42:02,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-07,63.9,35.9,51.8,63.9,33.6,51,39.7,64.3,0,0,0,,0,0,17.2,7.7,106.8,1027.9,0.1,8.9,175.6,15.1,6,10,2023-02-07T07:01:21,2023-02-07T17:43:02,0.57,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-08,73.7,50,60.4,73.7,48.9,60.3,49.1,67.6,0,0,0,,0,0,17.2,11.3,247.7,1025.9,1.4,9.2,141.7,12.2,5,10,2023-02-08T07:00:27,2023-02-08T17:44:01,0.6,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-09,71.5,48.3,61.5,71.5,48.3,61.5,53.7,76.1,0,0,0,,0,0,23,14.4,211,1023.4,36.6,7.8,133.2,11.4,6,10,2023-02-09T06:59:32,2023-02-09T17:45:01,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-10,71.1,62.1,65.6,71.1,62.1,65.6,59.1,79.5,0.017,100,8.33,rain,0,0,23,14.2,235,1018.7,40.9,6.4,115.2,10,6,10,2023-02-10T06:58:35,2023-02-10T17:46:00,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-11,59.6,45.8,53.7,59.6,39.6,52.8,41.6,64.4,0.237,100,41.67,rain,0,0,30,15.7,37.7,1023.7,93.5,8.9,52.1,4.5,3,10,2023-02-11T06:57:38,2023-02-11T17:46:58,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-12,63.8,45.8,56.1,63.8,39.1,55.3,49.7,79.2,0.498,100,75,rain,0,0,32.9,18.5,358.8,1007.6,94.4,7.1,68.1,5.9,4,10,2023-02-12T06:56:39,2023-02-12T17:47:57,0.74,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-13,66.2,46.5,55.2,66.2,40.1,53.3,38.1,56.9,0.011,100,8.33,rain,0,0,29.3,15.5,293.9,1009.6,33.6,9.6,187.6,16.1,7,10,2023-02-13T06:55:38,2023-02-13T17:48:55,0.75,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,72309013754,KNKT"
"emerald isle, nc",2023-02-14,67.1,40,55.4,67.1,40,55.3,39.5,57.2,0,0,0,,0,0,24.2,13.2,71.5,1019.8,0,9.8,192.1,16.6,7,10,2023-02-14T06:54:37,2023-02-14T17:49:53,0.81,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,72309013754,KNKT"
"emerald isle, nc",2023-02-15,74.6,46,62.7,74.6,46,62.6,53,71.8,0,0,0,,0,0,30.5,17.1,214.8,1022.9,17.8,9.8,160.5,13.7,6,10,2023-02-15T06:53:34,2023-02-15T17:50:50,0.84,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-16,76.4,59.1,67.7,76.4,59.1,67.7,59.7,75.8,0,0,0,,0,0,29.9,17,214.7,1020.9,61.2,9.1,130.8,11.3,5,10,2023-02-16T06:52:30,2023-02-16T17:51:47,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,72309013754,KNKT"
"emerald isle, nc",2023-02-17,71.7,55.6,66.1,71.7,55.6,66.1,58.4,77.1,0.145,100,33.33,rain,0,0,41.4,27.1,228.9,1013.1,79.9,6.2,93.4,8.1,6,10,2023-02-17T06:51:26,2023-02-17T17:52:44,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-18,56.1,38.5,47.4,56.1,33.7,44.6,26.8,45.8,0,0,0,,0,0,27.8,16.1,1.6,1028.8,0.7,9.8,205.5,17.8,7,10,2023-02-18T06:50:20,2023-02-18T17:53:40,0.95,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,72309013754,KNKT,HFMN7"
"emerald isle, nc",2023-02-19,62.2,36.7,52.4,62.2,35.7,51.8,42.8,70.2,0.001,100,4.17,rain,0,0,15,10.1,59.3,1027.1,46.8,9.6,96.2,8.2,5,10,2023-02-19T06:49:13,2023-02-19T17:54:37,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,72309013754,KNKT"
"emerald isle, nc",2023-02-20,66.8,57.6,62.7,66.8,57.6,62.7,53.7,73.1,0,0,0,,0,0,27.7,17.9,230,1014.1,12,7.8,156.2,13.5,6,10,2023-02-20T06:48:05,2023-02-20T17:55:32,0,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-21,73.3,60.9,65.5,73.3,60.9,65.5,54.6,68.5,0,0,0,,0,0,26.4,15.1,237.3,1008.8,7.7,7.7,115.8,9.9,5,10,2023-02-21T06:46:56,2023-02-21T17:56:28,0.05,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,72309013754,KNKT"
"emerald isle, nc",2023-02-22,73.2,53.4,64.6,73.2,53.4,64.6,57.4,78,0,0,0,,0,0,34,20.7,214.4,1017.2,8.1,6.2,184.5,16,7,10,2023-02-22T06:45:46,2023-02-22T17:57:23,0.08,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,72309013754,KNKT"
"emerald isle, nc",2023-02-23,74.3,64.1,68.5,74.3,64.1,68.5,60.9,77.5,0,0,0,,0,0,31.2,20.1,234.6,1018.4,33.1,4.9,170.1,14.6,6,10,2023-02-23T06:44:35,2023-02-23T17:58:18,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,72309013754,KNKT"
"emerald isle, nc",2023-02-24,85.2,60.5,70.1,83.2,60.5,69.7,52.7,58,0,0,0,,0,0,24.1,14.2,9,1023.5,25.2,7.9,175.4,15.3,7,10,2023-02-24T06:43:23,2023-02-24T17:59:12,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,72309013754,KNKT"
"emerald isle, nc",2023-02-25,59.7,50.8,55,59.7,50.8,55,46,73.3,0.162,100,58.33,rain,0,0,25.3,15.7,31.7,1025,99.1,7.9,31.1,2.8,1,10,2023-02-25T06:42:11,2023-02-25T18:00:06,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,NBRN7,72309013754,KNKT"
"emerald isle, nc",2023-02-26,58.4,49.6,53.6,58.4,46.1,53.3,45.3,73.9,0,0,0,,0,0,18.3,9.3,297.8,1017.8,57.5,9.6,112.7,9.9,5,10,2023-02-26T06:40:57,2023-02-26T18:01:00,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,72309013754,HFMN7,KNKT"
"emerald isle, nc",2023-02-27,66.7,52.3,59.8,66.7,52.3,59.8,52.8,78,0,0,0,,0,0,33.6,20.3,181.9,1011.6,76,6.2,132.3,11.3,7,10,2023-02-27T06:39:43,2023-02-27T18:01:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,72309013754,KNKT"
"emerald isle, nc",2023-02-28,83.7,59,70.3,81.2,59,69.9,53,59.3,0,0,0,,0,0,34.4,22.1,255.2,1007.2,6.5,7.5,204.3,17.7,7,10,2023-02-28T06:38:28,2023-02-28T18:02:46,0.28,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,72309013754,KNKT"
"emerald isle, nc",2023-03-01,77.6,58.7,67.9,77.6,58.7,67.9,58.3,71.7,0,0,0,,0,0,30,15.4,130.9,1016.2,28.9,7.4,154.3,13.3,6,30,2023-03-01T06:37:13,2023-03-01T18:03:39,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,72309013754,KNKT"
"emerald isle, nc",2023-03-02,71,64.8,67.8,71,64.8,67.8,61.6,80.9,0.039,100,20.83,rain,0,0,21.9,13.3,231.1,1010.1,74.9,4.1,64.1,5.4,2,10,2023-03-02T06:35:57,2023-03-02T18:04:31,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,72309013754,KNKT"
"emerald isle, nc",2023-03-03,75.4,62.5,69,75.4,62.5,69,61.3,76.8,0,0,0,,0,0,42.5,29.5,162.9,1009.3,61.4,7.5,68.9,5.8,3,10,2023-03-03T06:34:40,2023-03-03T18:05:23,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,D9307,72309013754,KNKT"
"emerald isle, nc",2023-03-04,80.3,58.7,71.9,79.3,58.7,71.8,49.6,49.3,0,0,0,,0,0,43.5,27.6,262.8,1007.9,31.2,7.8,217.9,18.8,8,10,2023-03-04T06:33:22,2023-03-04T18:06:15,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,72309013754,KNKT"
"emerald isle, nc",2023-03-05,66.1,48.9,58.5,66.1,46.8,58.4,38.5,48.3,0,0,0,,0,0,26.4,14.6,90.3,1022.7,0,9.8,225.2,19.3,8,10,2023-03-05T06:32:04,2023-03-05T18:07:06,0.44,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,72309013754,KNKT"
"emerald isle, nc",2023-03-06,72.7,44.5,60.1,72.7,44.5,60.1,43.1,57.8,0,0,0,,0,0,19.5,10.3,200.1,1020.9,5.1,9.4,195.4,16.8,7,10,2023-03-06T06:30:45,2023-03-06T18:07:57,0.47,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,72309013754,KNKT"
"emerald isle, nc",2023-03-07,83,55.1,68.6,81,55.1,68.2,51.6,59.1,0,0,0,,0,0,32.1,18.7,295.3,1012.6,3,8.1,202.2,17.5,7,10,2023-03-07T06:29:26,2023-03-07T18:08:48,0.5,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,72309013754,KNKT"
"emerald isle, nc",2023-03-08,60.3,45.8,52.3,60.3,42,50.9,25.1,35.5,0,0,0,,0,0,34.2,16.6,351.9,1022.3,0,9.6,232.2,19.9,8,10,2023-03-08T06:28:06,2023-03-08T18:09:38,0.54,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,72309013754,KNKT"
"emerald isle, nc",2023-03-09,67.1,41,53.1,67.1,37.5,51.8,33.3,49.5,0,0,0,,0,0,21.9,12.5,336.4,1023.1,1.1,9.4,231.1,19.7,8,10,2023-03-09T06:26:46,2023-03-09T18:10:29,0.58,Clear,Clear conditions throughout the day.,clear-day,"KNJM,72309793743,72303793765,KMRH,NPTN7,72309013754,KNKT"
