name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"winston-salem, nc",2023-01-12,62.1,47.1,52.4,62.1,45,52,45.3,77.3,0.404,100,25,rain,0,0,34.4,9.4,161.5,1013.9,95,9.1,25.8,2.1,1,10,2023-01-12T07:31:56,2023-01-12T17:26:54,0.69,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-13,53.9,38,47,53.9,30.5,42.7,35,65,0.348,100,25,"rain,snow",0,0,26.4,16.9,316.2,1007.9,71.2,9.1,74.1,6.4,4,10,2023-01-13T07:31:43,2023-01-13T17:27:52,0.73,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow clearing later.,rain,"72207953888,72317013723,KINT,E7058,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-14,42.2,31.9,36.9,34.3,20.1,28.8,18.9,47.9,0,0,0,"rain,snow",0,0,32.1,21.7,321.2,1014.4,59.1,9.9,94.4,8.2,4,10,2023-01-14T07:31:29,2023-01-14T17:28:51,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-15,53.9,29,38.7,53.9,20.5,35.2,10.2,33.2,0,0,0,"rain,snow",0,0,18.3,11.2,322.3,1020.1,0.6,9.9,110.9,9.5,4,10,2023-01-15T07:31:14,2023-01-15T17:29:50,0.79,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-16,54,28.1,42.5,54,28.1,42.2,14.5,35.2,0,0,0,"rain,snow",0,0,8.1,6.9,210.5,1018.1,1.4,9.9,93.3,8,5,10,2023-01-16T07:30:56,2023-01-16T17:30:50,0.83,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-17,50,44,47.6,48.2,42.6,45.7,36.9,70.2,0.064,100,20.83,rain,0,0,20.8,7,224.9,1010.9,80.7,8.2,25.3,2.2,1,10,2023-01-17T07:30:36,2023-01-17T17:31:51,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72207953888,AU509,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-18,64.1,47,53.8,64.1,44.9,52.9,45.9,77.8,0,0,0,rain,0,0,13.9,6.9,222.4,1015.5,46.9,6.5,79.7,6.9,4,10,2023-01-18T07:30:14,2023-01-18T17:32:52,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-19,65.9,51.1,60.2,65.9,51.1,60.2,54,80.7,0.041,100,12.5,rain,0,0,28.7,12.8,200.1,1010.5,79.5,8.6,25.5,1.9,2,10,2023-01-19T07:29:50,2023-01-19T17:33:53,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72207953888,72317013723,KINT,0443W,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-20,56.9,41,50.7,56.9,34.4,48.9,28.7,43.1,0,0,0,,0,0,25.3,13.7,301.5,1013.8,0.6,9.9,109.6,9.3,5,10,2023-01-20T07:29:25,2023-01-20T17:34:55,0.96,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-21,47.9,30,39.6,47,27.4,37,23.8,54,0,0,0,,0,0,13.9,10.1,23.5,1022.7,1.5,9.9,110.1,9.6,4,10,2023-01-21T07:28:58,2023-01-21T17:35:57,0,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-22,38.9,37.1,38.4,38.9,31.9,35.6,34.2,85.7,0.603,100,54.17,rain,0,0,12.8,9,35.6,1014.4,82,5.9,15.7,1.1,1,10,2023-01-22T07:28:28,2023-01-22T17:37:00,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-23,47.1,32,41.6,41.8,28.8,37.5,31,69.6,0.018,100,12.5,rain,0,0,26.4,18.2,295.6,1014.1,64.5,8.3,72.4,6.3,3,10,2023-01-23T07:27:57,2023-01-23T17:38:03,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-24,53.1,27,40,53.1,27,39.4,22.7,54.1,0,0,0,,0,0,11.4,7,235.1,1024.9,0.6,9.9,124,10.9,5,10,2023-01-24T07:27:24,2023-01-24T17:39:06,0.1,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-25,43,38,40.3,39.8,32.4,36.9,34.9,82.6,0.805,100,50,rain,0,0,18.3,11.3,61.9,1012.8,85.9,5.6,10.4,0.9,1,10,2023-01-25T07:26:50,2023-01-25T17:40:09,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-26,48.8,38.8,43.2,44.2,34.2,39,28.1,57.7,0,0,0,,0,0,24.2,12.7,276.2,1013.3,36.5,9.2,108.2,9.4,4,10,2023-01-26T07:26:13,2023-01-26T17:41:13,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-27,47.9,33,40.2,44.6,30,37.1,17.4,41.1,0,0,0,,0,0,24.2,11.3,261.9,1022.5,15.9,9.9,127.1,10.8,5,10,2023-01-27T07:25:35,2023-01-27T17:42:16,0.2,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-28,56.9,28.1,43.7,56.9,28.1,43,22,44.9,0,0,0,,0,0,10.3,7,202,1027.7,0.9,9.9,122.2,10.7,5,10,2023-01-28T07:24:55,2023-01-28T17:43:20,0.25,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-29,48.1,42,44.4,47.2,37.7,42.5,34.1,68.5,0.121,100,33.33,rain,0,0,11.4,6.9,210.7,1025.3,74.5,8.9,30.3,2.6,1,10,2023-01-29T07:24:14,2023-01-29T17:44:24,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-30,64.1,42.1,50.5,64.1,40.3,50.2,44.7,81.9,0.203,100,29.17,rain,0,0,5.8,4.7,295.6,1021.6,59.2,7.6,87,7.7,3,10,2023-01-30T07:23:30,2023-01-30T17:45:27,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-01-31,55.2,47,52.2,55.2,47,52.1,51.3,96.9,0.031,100,8.33,rain,0,0,8.1,4.7,224,1020.1,90.9,2.5,22.5,1.8,1,10,2023-01-31T07:22:46,2023-01-31T17:46:31,0.33,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72207953888,AU509,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-01,53.9,39.8,42,53.9,32.9,37.5,38.7,88.1,0.156,100,29.17,rain,0,0,13.9,12.5,65.7,1022.6,100,8.5,26.5,2.2,1,10,2023-02-01T07:21:59,2023-02-01T17:47:35,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-02,44,38.9,41.5,44,34.6,39.8,39.6,93.1,0.34,100,41.67,rain,0,0,10.3,5.9,206.7,1021.5,100,7.8,24.5,2.1,2,10,2023-02-02T07:21:11,2023-02-02T17:48:39,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-03,45,29,40.3,44,22.9,34.4,17.8,43,0.001,100,4.17,rain,0,0,28.9,18.3,324.5,1021.8,16,9.7,122.8,10.6,5,10,2023-02-03T07:20:21,2023-02-03T17:49:42,0.43,Rain,Clear conditions throughout the day with morning rain.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-04,41,23,32.1,36.3,13.9,27,8.7,38.1,0,0,0,,0,0,12.8,9.2,137.7,1034.4,1,9.9,134.3,11.6,5,10,2023-02-04T07:19:30,2023-02-04T17:50:45,0.46,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-05,56.9,32,43.1,56.9,28.7,40.5,24.8,48.7,0,0,0,,0,0,20.8,11.8,207.5,1024.8,9.3,9.9,105.1,9,5,10,2023-02-05T07:18:37,2023-02-05T17:51:49,0.5,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-06,62,34,48.7,62,34,48,27.7,49.8,0,0,0,,0,0,23,14.8,311.7,1020.1,5.6,9.9,139.2,12.2,5,10,2023-02-06T07:17:43,2023-02-06T17:52:52,0.53,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-07,62.9,34,48.7,62.9,29.8,47.3,28.2,47.5,0,0,0,,0,0,20.8,9.2,219.8,1026.1,1.9,9.9,131.3,11.3,5,10,2023-02-07T07:16:48,2023-02-07T17:53:55,0.57,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-08,68,42,55.8,68,40.3,55.6,37.4,51.3,0,0,0,,0,0,16.1,6.9,237.4,1024.6,47.7,9.9,87.4,7.6,5,10,2023-02-08T07:15:51,2023-02-08T17:54:57,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-09,69.1,50,61.7,69.1,50,61.7,50.4,66.8,0,0,0,,0,0,24.1,15,204,1019.5,75.9,9.9,56.6,5,3,10,2023-02-09T07:14:52,2023-02-09T17:56:00,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-10,66.8,53.1,61.1,66.8,53.1,61.1,42.7,54.3,0,0,0,,0,0,20.8,9.1,308.7,1018,34.9,9.9,124.2,10.8,4,10,2023-02-10T07:13:53,2023-02-10T17:57:02,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO,0446W"
"winston-salem, nc",2023-02-11,55.9,45,50,55.9,42.5,48.6,25.9,40.5,0,0,0,,0,0,20.8,11.3,42.7,1023.8,18.5,9.9,78.2,6.7,4,10,2023-02-11T07:12:52,2023-02-11T17:58:04,0.7,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-12,44,35.9,39.5,42.4,25.8,32.5,36.1,87.9,1.047,100,95.83,rain,0,0,32.1,23.8,22.8,1010.8,100,6,28.4,2.6,1,10,2023-02-12T07:11:49,2023-02-12T17:59:06,0.74,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-13,61.1,40.8,50.8,61.1,36.7,48.9,21.9,34.6,0,0,0,,0,0,16.1,11.4,282.8,1011.2,11.4,9.9,136.4,11.9,5,10,2023-02-13T07:10:46,2023-02-13T18:00:07,0.75,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-14,67.9,35.2,53.9,67.9,31.1,53.6,28,40,0,0,0,,0,0,12.8,6.7,153.7,1018.4,1.1,9.9,150.1,13,5,10,2023-02-14T07:09:41,2023-02-14T18:01:08,0.81,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-15,65.1,49.9,57.4,65.1,47.7,57.3,42.5,58.6,0.038,100,4.17,rain,0,0,22,13.9,208.9,1020.1,55.9,9.9,70.7,6.2,3,10,2023-02-15T07:08:35,2023-02-15T18:02:09,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-16,73.1,50,62.3,73.1,50,62.3,52.1,71,0,0,0,,0,0,30,17.3,214.2,1017.3,43.1,9.7,91.5,7.9,4,10,2023-02-16T07:07:28,2023-02-16T18:03:10,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO,0446W"
"winston-salem, nc",2023-02-17,65.8,35,55.9,65.8,24.5,53.5,45.1,68.8,0.802,100,29.17,rain,0,0,36.9,22.9,284,1011.5,65.8,8.6,49.5,4.1,3,10,2023-02-17T07:06:20,2023-02-17T18:04:10,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-18,52.1,28.9,39.7,52.1,24.1,37.3,18.2,43.9,0.001,100,4.17,"rain,snow",0,0,19.5,11.3,322.3,1029.1,0.1,9.9,161.7,14,6,10,2023-02-18T07:05:10,2023-02-18T18:05:10,0.95,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-19,57.8,38.7,48.3,57.8,36.9,46.8,31.5,52.9,0,0,0,,0,0,20.8,11.4,209,1024.7,15.2,9.9,120.3,10.4,6,10,2023-02-19T07:04:00,2023-02-19T18:06:09,0.98,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-20,62,44,52.4,62,42.6,52,41.1,67.4,0,0,0,,0,0,13.9,5.9,221.5,1011.9,30.5,9.9,53.6,4.5,2,10,2023-02-20T07:02:49,2023-02-20T18:07:08,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-21,72,47.1,59.5,72,47.1,59.4,38.7,52.6,0,0,0,,0,0,32.2,18.4,274.8,1007.5,23.2,9.9,123.5,10.8,5,10,2023-02-21T07:01:36,2023-02-21T18:08:07,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72207953888,72317013723,KINT,0443W,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-22,74,47.9,61.9,74,47,61.9,47.7,60.2,0,0,0,,0,0,24.2,12.9,199.4,1013.9,44.2,9.9,88.5,7.6,4,10,2023-02-22T07:00:23,2023-02-22T18:09:06,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72207953888,72317013723,KINT,0585W,0443W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-23,80.9,62.1,69.8,81.6,62.1,69.8,59.2,69.9,0.007,100,12.5,rain,0,0,28.9,13.8,224.8,1015.2,27.1,9.8,115.2,10.1,6,10,2023-02-23T06:59:09,2023-02-23T18:10:04,0.11,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-24,69.1,56,63.1,69.1,56,63.1,32.7,42.5,0,0,0,,0,0,29.8,20.5,345.4,1024.6,18.7,9.4,148.8,12.7,6,10,2023-02-24T06:57:53,2023-02-24T18:11:02,0.14,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-25,55.9,47,50,55.9,43.3,48.8,36.5,65.9,0.045,100,16.67,rain,0,0,18.3,9.3,148.6,1024.5,97.5,9.6,33.8,2.8,1,10,2023-02-25T06:56:37,2023-02-25T18:11:59,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-26,61.9,48.8,53.2,61.9,48,53.1,47.3,81.2,0,0,0,,0,0,18.3,9.3,227.9,1016.5,65,9.4,101.3,8.7,5,10,2023-02-26T06:55:21,2023-02-26T18:12:56,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-27,64.1,46.1,56.3,64.1,46.1,56.2,49,78.1,0.329,100,16.67,rain,0,0,26.4,11.4,184.8,1008.5,74.2,9,74.5,6.5,4,10,2023-02-27T06:54:03,2023-02-27T18:13:53,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-02-28,77,56,65.1,77,56,65.1,41.5,47.2,0,0,0,,0,0,23,11.5,273.9,1006.4,2.6,9.8,163.4,14,6,10,2023-02-28T06:52:45,2023-02-28T18:14:50,0.28,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,E7058,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-03-01,63,47.9,54.5,63,44.2,53.6,44.2,69.7,0,0,0,,0,0,18.3,10.2,35.7,1015.5,27,9.9,90.9,7.8,4,10,2023-03-01T06:51:26,2023-03-01T18:15:46,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO,0446W"
"winston-salem, nc",2023-03-02,62,53.1,57.9,62,53.1,57.9,54.8,89.9,0.832,100,25,rain,0,0,12.8,7.9,254.9,1009.4,77,7.2,42.8,3.6,2,10,2023-03-02T06:50:06,2023-03-02T18:16:42,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72207953888,72317013723,KINT,0443W,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-03-03,57.2,49.1,53.9,57.2,46.2,53.8,53.6,97.7,0.576,100,45.83,rain,0,0,38.5,16.5,42.5,1005.6,93.9,4.3,24.7,2,1,10,2023-03-03T06:48:45,2023-03-03T18:17:37,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72207953888,72317013723,KINT,0585W,0443W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-03-04,63,51.1,56.4,63,51.1,56.4,35.5,48.2,0,0,0,,0,0,32.2,16,311.7,1009.3,0.4,9.9,183.3,15.7,6,10,2023-03-04T06:47:24,2023-03-04T18:18:32,0.41,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,E7058,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-03-05,65.9,36,53.5,65.9,36,53,28.1,41.5,0,0,0,,0,0,8.1,6.8,329.2,1022.3,0.6,9.9,180.1,15.6,6,10,2023-03-05T06:46:03,2023-03-05T18:19:27,0.44,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-03-06,71,44,57.7,71,42.5,57.4,36.8,46.4,0,0,0,,0,0,19.7,8.1,225.5,1019.4,1.3,9.9,170,14.8,6,10,2023-03-06T06:44:40,2023-03-06T18:20:22,0.47,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,E7058,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-03-07,73.1,46.1,61.9,73.1,41.1,61.2,36,42.4,0,0,0,,0,0,32,21.6,320.6,1014.5,3.2,9.9,184,15.8,6,10,2023-03-07T06:43:18,2023-03-07T18:21:16,0.5,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,0443W,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-03-08,62.9,37.1,49.7,62.9,34.6,48.5,14.7,25.5,0,0,0,,0,0,20.8,9.2,352.5,1023.8,1.1,9.9,179.7,15.5,7,10,2023-03-08T06:41:54,2023-03-08T18:22:10,0.54,Clear,Clear conditions throughout the day.,clear-day,"72207953888,72317013723,KINT,E7058,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-03-09,62,42.1,51.4,62,38.5,50.8,24.9,36.1,0,0,0,,0,0,12.8,6.8,159.8,1022.7,22.2,9.9,170.2,14.5,6,10,2023-03-09T06:40:31,2023-03-09T18:23:04,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72207953888,72317013723,KINT,E7058,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-03-10,56,45,50.6,56,38.3,49.2,41.1,72.8,0.202,100,25,rain,0,0,29.9,20.5,250.3,1012.3,67.3,7.6,46.5,3.8,3,10,2023-03-10T06:39:07,2023-03-10T18:23:58,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-03-11,53.1,38.9,45.6,53.1,33.4,42.2,25.2,45.3,0,0,0,,0,0,25.3,15.8,330.6,1013.1,29.7,9.9,182.8,15.8,7,10,2023-03-11T06:37:42,2023-03-11T18:24:51,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72207953888,72317013723,KINT,0443W,0585W,72319393807,KEXX,KGSO"
"winston-salem, nc",2023-03-12,38,33.2,36.3,37.1,27.8,32.2,31.4,83.7,0.184,100,37.5,"rain,snow",0.1,0.1,12.8,8,55.1,1014.6,86.7,5.3,20.8,1.8,1,10,2023-03-12T07:36:17,2023-03-12T19:25:44,0.68,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"72207953888,72317013723,KINT,0585W,72319393807,KEXX,KGSO,0446W"
